code,market_code,所属概念,所属概念数量,股票代码
600567,17,参股银行;污水处理;固废处理;碳交易;生物质能发电;碳中和;回购增持再贷款概念;一带一路;创投;智能物流;数字经济;工业互联网;储能;比亚迪概念;无人驾驶;小米概念;沪股通;融资融券,18,600567.SH
300444,33,柔性直流输电;智能电网;电力物联网;虚拟电厂;华为数字能源;风电;高压快充;充电桩;换电概念;光伏概念;光伏建筑一体化;绿色电力;储能;海工装备;碳中和;数据中心;钒电池;数字孪生;工业互联网;高端装备;京津冀一体化;人工智能;2025年报预增;数字经济;一带一路;新疆振兴;东数西算(算力);华为概念;长安汽车概念;机器人概念;新能源汽车;锂电池概念;比亚迪概念;固态电池;股权转让(并购重组);深股通,36,300444.SZ
301368,33,减速器;飞行汽车(eVTOL);人形机器人;低空经济;机器人概念;专精特新;智能座舱;农机;新能源汽车;深股通;融资融券,11,301368.SZ
688015,17,2025年报预增;车联网(车路协同);低空经济;无人机;人工智能;职业教育;京津冀一体化;DeepSeek概念;元宇宙;区块链;AI应用;融资融券,12,688015.SH
002239,33,长安汽车概念;华为汽车;汽车热管理;新能源汽车;小米汽车;国企改革;比亚迪概念;充电桩;储能;锂电池概念;特斯拉概念;宁德时代概念;无人驾驶;百度概念;深股通;股权转让(并购重组);融资融券,17,002239.SZ
300512,33,无人零售;高端装备;创投;柔性屏(折叠屏),4,300512.SZ
688161,17,医疗器械概念;3D打印;沪股通;融资融券,4,688161.SH
301515,33,脑机接口;智能医疗;医疗器械概念;专精特新;西部大开发;回购增持再贷款概念;融资融券,7,301515.SZ
002104,33,数字货币;移动支付;电子身份证;互联网金融;区块链;ETC;数字经济;国产操作系统;智慧政务;车联网(车路协同);网络安全;人工智能;数据安全;阿里巴巴概念;物联网;华为概念;量子科技;一带一路;5G;消费电子概念;芯片概念;深股通;融资融券,23,002104.SZ
002606,33,特高压;虚拟电厂;储能;绿色电力;专精特新;一带一路;融资融券,7,002606.SZ
603080,17,天然气;新疆振兴;氢能源;西部大开发;股权转让(并购重组),5,603080.SH
600916,17,黄金概念;培育钻石;央企国企改革;同花顺中特估100;回购增持再贷款概念;国企改革;中字头股票;沪股通;融资融券,9,600916.SH
600009,17,证金持股;免税店;同花顺中特估100;上海国企改革;同花顺漂亮100;上海自贸区;国企改革;沪股通;融资融券,9,600009.SH
301391,33,芯片概念;东数西算(算力);机器视觉;MicroLED概念;虚拟现实;华为昇腾;AI应用;人工智能;元宇宙;深股通;融资融券,11,301391.SZ
001318,33,乳业;三胎概念;冷链物流;乡村振兴,4,001318.SZ
002911,33,天然气;煤化工概念;高股息精选;氢能源;国企改革;深股通;燃料电池;储能;充电桩;粤港澳大湾区;融资融券,11,002911.SZ
605008,17,可降解塑料;沪股通,2,605008.SH
603058,17,第三代半导体;芯片概念;烟草;创投;工业大麻;西部大开发;股权转让(并购重组),7,603058.SH
300857,33,算力租赁;英伟达概念;EDR概念;云游戏;存储芯片;东数西算(算力);云计算;共封装光学(CPO);智能音箱;数据中心;AI眼镜;芯片概念;腾讯概念;智能穿戴;汽车电子;AI智能体;消费电子概念;人脸识别;AIGC概念;安防;车联网(车路协同);小米概念;物联网;短剧游戏;DeepSeek概念;人工智能;人形机器人;AI应用;机器人概念;2025年报预增;网络游戏;粤港澳大湾区;智能家居;家用电器;人民币贬值受益;净水概念;跨境电商;2026一季报预增;融资融券;深股通,40,300857.SZ
002135,33,装配式建筑;新型城镇化;PPP概念;雄安新区;养老概念;光伏建筑一体化;绿色电力;乡村振兴;体育产业;一带一路;储能;光伏概念;可控核聚变;低空经济;深股通;融资融券,16,002135.SZ
600128,17,宠物经济;跨境电商;创投;国企改革;化肥;知识产权保护;期货概念;煤炭概念,8,600128.SH
603201,17,人民币贬值受益;跨境电商;新能源汽车;专精特新;比亚迪概念,5,603201.SH
600507,17,特钢概念;回购增持再贷款概念;化债概念(AMC概念);2025年报预增;工业互联网;新能源汽车;宁德时代概念;华为概念;融资融券;沪股通,10,600507.SH
300709,33,消费电子概念;柔性屏(折叠屏);AI眼镜;无线耳机;智能穿戴;液冷服务器;特斯拉概念;比亚迪概念;智能音箱;减速器;机器人概念;深股通;融资融券,13,300709.SZ
001266,33,物联网;传感器;新型工业化;汽车电子;数据中心;工业互联网;车联网(车路协同);换电概念;智能座舱;卫星导航;机器人概念;专精特新;商业航天;充电桩;PCB概念;无人驾驶;人工智能;新能源汽车;AI智能体;储能;农机;风电;回购增持再贷款概念,23,001266.SZ
002649,33,ChatGPT概念;华为盘古;智谱AI;AIGC概念;虚拟数字人;AI语料;阿里巴巴概念;抖音概念(字节概念);华为鲲鹏;数据要素;小红书概念;腾讯概念;百度概念;鸿蒙概念;华为昇腾;数据安全;信创;区块链;网络安全;数字货币;DeepSeek概念;数字乡村;跨境支付(CIPS);人工智能;数字经济;互联网金融;智慧城市;语音技术;虚拟现实;华为概念;物联网;工业互联网;AI应用;跨境电商;无人驾驶;虚拟电厂;深股通;融资融券,38,002649.SZ
688232,17,MLOps概念;智谱AI;AI智能体;虚拟数字人;数据要素;鸿蒙概念;智慧政务;云计算;百度概念;阿里巴巴概念;区块链;腾讯概念;DeepSeek概念;数字经济;人工智能;智慧城市;华为概念;AI应用;房屋检测;沪股通;融资融券,21,688232.SH
600712,17,免税店;乡村振兴;职业教育;国企改革;农村电商;西部大开发;股权转让(并购重组),7,600712.SH
300501,33,固态电池;锂电池概念;消费电子概念;回购增持再贷款概念,4,300501.SZ
600119,17,物业管理;自由贸易港;上海国企改革;跨境电商;国企改革;长三角一体化;统一大市场;租售同权;金属铜;卫星导航,10,600119.SH
688335,17,专精特新;污水处理;碳交易;绿色电力;氢能源;融资融券,6,688335.SH
002988,33,汽车热管理;建筑节能;华为汽车;比亚迪概念;新能源汽车;智能物流;回购增持再贷款概念;商业航天;光伏概念;储能;深股通,11,002988.SZ
688038,17,华为欧拉;华为鲲鹏;AI应用;数据安全;多模态AI;人脸识别;智慧政务;信创;AI智能体;数据要素;ERP概念;语音技术;人工智能;智慧城市;DeepSeek概念;数字孪生;安防;车联网(车路协同);华为概念;数字经济;机器视觉;股权转让(并购重组);融资融券,23,688038.SH
600305,17,超级品牌;国企改革;沪股通;融资融券,4,600305.SH
002968,33,物业管理;养老概念;西部大开发;智慧城市;低空经济;抖音概念(字节概念);无人机;股权转让(并购重组),8,002968.SZ
600606,17,特色小镇;物业管理;旅游概念;养老概念;参股银行;PPP概念;新型城镇化;互联网金融;蚂蚁集团概念;碳交易;独角兽概念;智慧城市;煤炭概念;一带一路;元宇宙;沪股通;融资融券,17,600606.SH
301235,33,芯片概念;专精特新;2025年报预增;医疗废物处理;医疗器械概念;回购增持再贷款概念;人工智能;辅助生殖;智能医疗;融资融券,10,301235.SZ
688615,17,AIGC概念;财税数字化;华为昇腾;AI智能体;抖音概念(字节概念);云计算;智慧政务;鸿蒙概念;数据要素;数据安全;人工智能;AI应用;数字经济;互联网金融;华为概念;机器人概念;沪股通;融资融券,18,688615.SH
300402,33,航空发动机;特钢概念;小金属概念;金属铜;海工装备;军工;高端装备;光热发电;污水处理;中俄贸易概念;专精特新;光伏概念;回购增持再贷款概念;硅能源;国企改革,15,300402.SZ
002918,33,创投;智能家居;数据中心;深股通,4,002918.SZ
603215,17,网红经济;家用电器;人工智能;智能家居;共同富裕示范区;机器人概念;小米概念;人民币贬值受益;AI眼镜;一带一路,10,603215.SH
603628,17,光伏建筑一体化;绿色电力;光伏概念;建筑节能;储能;新疆振兴;回购增持再贷款概念;机器人概念;福建自贸区;海峡两岸;人工智能;融资融券,12,603628.SH
002732,33,乳业;生态农业;三胎概念;统一大市场;乡村振兴;冷链物流;玉米;国企改革;粤港澳大湾区,9,002732.SZ
000025,33,物业管理;国企改革;深圳国企改革;黄金概念;粤港澳大湾区;深股通;融资融券,7,000025.SZ
600981,17,物业管理;乡村振兴;参股券商;跨境电商;参股保险;预制菜;垃圾分类;统一大市场;三胎概念;国企改革;冷链物流;创投;中俄贸易概念;一带一路;医疗器械概念;绿色电力;蚂蚁集团概念;期货概念;海工装备;沪股通,20,600981.SH
600830,17,化债概念(AMC概念);烟草;共同富裕示范区;国企改革;互联网金融;融资融券;股权转让(并购重组),7,600830.SH
600979,17,碳交易;天然气;绿色电力;新疆振兴;碳中和;光伏建筑一体化;风电;充电桩;污水处理;地下管网;储能;国企改革;乡村振兴;参股银行;西部大开发;智慧城市;光伏概念;创投;液冷服务器;新能源汽车;沪股通;融资融券,22,600979.SH
003816,33,同花顺中特估100;绿色电力;央企国企改革;国企改革;核电;核污染防治;一带一路;DeepSeek概念;中字头股票;融资融券;深股通,11,003816.SZ
688013,17,医疗器械概念;智能医疗;专精特新;2025年报预增;融资融券,5,688013.SH
605339,17,乳业;海峡两岸;沪股通,3,605339.SH
600202,17,中俄贸易概念;创投;一带一路;黑龙江自贸区;国企改革;回购增持再贷款概念;核电;超超临界发电,8,600202.SH
688207,17,华为昇腾;MLOps概念;多模态AI;智慧政务;AI智能体;数据要素;元宇宙;人脸识别;空间计算;DeepSeek概念;人工智能;车联网(车路协同);智慧城市;虚拟现实;互联网金融;华为概念;AI PC;机器视觉;智能穿戴;无人机;无人驾驶;军工;机器人概念;体育产业;高铁;融资融券,26,688207.SH
000707,33,化肥;煤化工概念;国企改革;钠离子电池;储能;宁德时代概念;比亚迪概念;股权转让(并购重组);融资融券,9,000707.SZ
600757,17,高股息精选;IP经济(谷子经济);文化传媒概念;知识产权保护;在线教育;证金持股;托育服务;国企改革;沪股通;融资融券,10,600757.SH
300036,33,Web3.0;多模态AI;AIGC概念;AI智能体;数据要素;华为鲲鹏;时空大数据;智慧政务;华为昇腾;阿里巴巴概念;华为欧拉;元宇宙;信创;腾讯概念;鸿蒙概念;区块链;DeepSeek概念;空间计算;人工智能;数字经济;军工信息化;智慧城市;卫星导航;数字孪生;车联网(车路协同);商业航天;虚拟现实;华为概念;低空经济;军工;无人机;MR(混合现实);无人驾驶;AI应用;英伟达概念;水利;乡村振兴;土壤修复;智能电网;雅下水电概念;地下管网;深股通;融资融券,43,300036.SZ
688039,17,Sora概念(文生视频);AI语料;华为欧拉;华为昇腾;多模态AI;华为鲲鹏;AIGC概念;Web3.0;虚拟数字人;云计算;信创;智慧政务;鸿蒙概念;元宇宙;阿里巴巴概念;腾讯概念;人脸识别;虚拟现实;卫星导航;文化传媒概念;星闪概念;人工智能;DeepSeek概念;脑机接口;商业航天;英伟达概念;安防;低空经济;AI PC;无人机;智能座舱;人形机器人;机器人概念;专精特新;比亚迪概念;AI应用;沪股通;融资融券,38,688039.SH
300851,33,高铁;比亚迪概念;无人驾驶,3,300851.SZ
688058,17,华为欧拉;数据安全;华为鲲鹏;信创;云计算;华为昇腾;数据要素;AI智能体;阿里巴巴概念;鸿蒙概念;ChatGPT概念;人脸识别;AIGC概念;算力租赁;智慧城市;DeepSeek概念;人工智能;互联网金融;华为概念;跨境支付(CIPS);机器视觉;5G;专精特新;AI应用;融资融券,25,688058.SH
601238,17,同花顺漂亮100;两轮车;网约车;国企改革;动力电池回收;燃料电池;氢能源;华为汽车;飞行汽车(eVTOL);石墨烯;固态电池;锂电池概念;低空经济;车联网(车路协同);宁德时代概念;机器人概念;无人驾驶;智能座舱;新能源汽车;商业航天;人形机器人;充电桩;沪股通;融资融券;华为概念;汽车芯片;英伟达概念,27,601238.SH
603209,17,航运概念;统一大市场;自由贸易港;一带一路;海峡两岸;数字经济;DeepSeek概念;人工智能;数据要素;AI智能体;智谱AI;沪股通,12,603209.SH
603608,17,C2M概念;抖音概念(字节概念);AIGC概念;粤港澳大湾区;跨境电商;网红经济;股权转让(并购重组);摘帽,8,603608.SH
300193,33,人民币贬值受益;机器人概念;高股息精选,3,300193.SZ
002972,33,高铁;专精特新;粤港澳大湾区;一带一路;智慧城市;无人驾驶;传感器;DeepSeek概念;储能;网络安全;信创,11,002972.SZ
688252,17,芯片概念;消费电子概念;智能穿戴;智能音箱;电子纸;人民币贬值受益;海峡两岸;抖音概念(字节概念);高压快充;沪股通;融资融券,11,688252.SH
002354,33,Sora概念(文生视频);快手概念;小红书概念;AI语料;Web3.0;短剧游戏;ChatGPT概念;AIGC概念;虚拟数字人;多模态AI;数据确权;AI智能体;在线教育;抖音概念(字节概念);文化传媒概念;云计算;数据要素;百度概念;手机游戏;腾讯概念;元宇宙;信创;网络游戏;电子竞技;IP经济(谷子经济);DeepSeek概念;数字经济;算力租赁;人工智能;智能医疗;东数西算(算力);数字孪生;虚拟现实;AI应用;跨境电商;MR(混合现实);机器视觉;机器人概念;乡村振兴;人形机器人;芯片概念;深股通;融资融券,43,002354.SZ
603205,17,医药电商;三胎概念;医疗器械概念;跨境电商;消毒剂;人民币贬值受益;融资融券,7,603205.SH
002602,33,电子竞技;手机游戏;网络游戏;共同富裕示范区;云游戏;IP经济(谷子经济);NFT概念;长三角一体化;人民币贬值受益;AI应用;同花顺出海50;人工智能;虚拟数字人;2025年报预增;元宇宙;DeepSeek概念;虚拟现实;脑机接口;腾讯概念;AIGC概念;新能源汽车;比亚迪概念;数据安全;算力租赁;华为概念;东数西算(算力);数据中心;深股通;融资融券;摘帽,30,002602.SZ
000100,33,MicroLED概念;MiniLED;柔性屏(折叠屏);OLED;硅能源;光伏概念;参股银行;绿色电力;回购增持再贷款概念;2025年报预增;AI眼镜;比亚迪概念;工业互联网;虚拟现实;华为概念;小米概念;消费电子概念;粤港澳大湾区;芯片概念;证金持股;超级品牌;深股通;融资融券,23,000100.SZ
