股票代码,所属概念数量,market_code,code,所属概念
600566.SH,18,17,600566,高股息精选;医药电商;流感;仿制药一致性评价;肝炎概念;家庭医生;创新药;幽门螺杆菌概念;维生素;重组蛋白;三胎概念;农业种植;旅游概念;参股银行;数字经济;创投;沪股通;融资融券
002609.SZ,17,33,002609,鸿蒙概念;数据要素;数字经济;人工智能;智慧城市;DeepSeek概念;蚂蚁集团概念;百度概念;腾讯概念;车联网(车路协同);新型城镇化;华为概念;粤港澳大湾区;充电桩;储能;高压快充;深股通
688813.SH,16,17,688813,共封装光学(CPO);科创次新股;PCB概念;PET铜箔;注册制次新股;固态电池;锂电池概念;比亚迪概念;核电;军工;华为概念;氢能源;西部大开发;国企改革;新股与次新股;融资融券
300979.SZ,6,33,300979,三胎概念;体育产业;人民币贬值受益;绿色电力;融资融券;深股通
600768.SH,3,17,600768,共同富裕示范区;2026一季报预增;股权转让(并购重组)
600894.SH,13,17,600894,高股息精选;证金持股;国企改革;人工智能;智慧城市;物联网;新型工业化;机器人概念;粤港澳大湾区;新能源汽车;融资融券;汽车电子;沪股通
688779.SH,14,17,688779,钠离子电池;动力电池回收;固态电池;锂电池概念;宁德时代概念;储能;低空经济;国企改革;飞行汽车(eVTOL);高压快充;央企国企改革;无人机;融资融券;沪股通
920082.BJ,4,151,920082,天然气;海工装备;专精特新;融资融券
605058.SH,14,17,605058,PCB概念;5G;毫米波雷达;汽车电子;共封装光学(CPO);数据中心(AIDC);商业航天;东数西算(算力);新能源汽车;智能家居;储能;工业互联网;智能物流;一带一路
920221.BJ,5,151,920221,减速器;高压快充;融资融券;新能源汽车;专精特新
688670.SH,3,17,688670,流感;生物疫苗;融资融券
301163.SZ,9,33,301163,人民币贬值受益;医疗器械概念;机器人概念;高端装备;海工装备;工业母机;储能;风电;融资融券
601360.SH,37,17,601360,云办公;数据安全;智谱AI;多模态AI;网络安全;信创;ChatGPT概念;云计算;AI语料;国产操作系统;区块链;AI应用;AIGC概念;AI智能体;鸿蒙概念;AI视频;虚拟数字人;DeepSeek概念;数字经济;智慧城市;人工智能;车联网(车路协同);文化传媒概念;物联网;安防;EDR概念;网络游戏;跨境电商;机器人概念;比亚迪概念;新能源汽车;智能穿戴;参股银行;消费电子概念;同花顺漂亮100;沪股通;融资融券
300348.SZ,28,33,300348,跨境支付(CIPS);数字货币;移动支付;互联网金融;区块链;财税数字化;鸿蒙概念;AI应用;AIGC概念;华为欧拉;华为鲲鹏;化债概念(AMC概念);数据要素;AI智能体;云计算;数字经济;数据安全;信创;阿里巴巴概念;腾讯概念;DeepSeek概念;智慧城市;人工智能;一带一路;华为概念;粤港澳大湾区;融资融券;深股通
000712.SZ,6,33,000712,期货概念;深股通;融资融券;粤港澳大湾区;算力租赁;股权转让(并购重组)
300147.SZ,11,33,300147,禽流感;创新药;医药电商;细胞免疫治疗;流感;横琴新区;辅助生殖;ST板块;医疗器械概念;数字经济;粤港澳大湾区
920834.BJ,2,151,920834,可降解塑料;融资融券
600958.SH,4,17,600958,期货概念;互联网金融;沪股通;融资融券
301208.SZ,22,33,301208,数字货币;蚂蚁集团概念;信创;云计算;鸿蒙概念;网络安全;数据要素;阿里巴巴概念;腾讯概念;AI智能体;互联网金融;东数西算(算力);数字经济;AI应用;人工智能;跨境支付(CIPS);DeepSeek概念;华为概念;数据中心(AIDC);商业航天;深股通;融资融券
001256.SZ,3,33,001256,共同富裕示范区;专精特新;长三角一体化
688300.SH,7,17,688300,先进封装;存储芯片;芯片概念;专精特新;新能源汽车;沪股通;融资融券
920300.BJ,11,151,920300,芯片概念;商业航天;智能医疗;宠物经济;可控核聚变;医疗器械概念;量子科技;超导概念;专精特新;融资融券;光伏概念
000001.SZ,5,33,000001,高股息精选;证金持股;跨境支付(CIPS);深股通;融资融券
300608.SZ,48,33,300608,云办公;华为欧拉;云计算;算力租赁;财税数字化;华为鲲鹏;数据安全;电子身份证;智慧政务;Web3.0;数据确权;信创;多模态AI;鸿蒙概念;人脸识别;数字孪生;东数西算(算力);数据要素;在线教育;AI智能体;AIGC概念;区块链;虚拟数字人;语音技术;智慧城市;AI应用;C2M概念;物联网;车联网(车路协同);数据中心(AIDC);数字经济;DeepSeek概念;互联网金融;职业教育;人工智能;华为概念;6G概念;工业互联网;5G;智能医疗;低空经济;卫星导航;机器人概念;雄安新区;MicroLED概念;消费电子概念;乡村振兴;股权转让(并购重组)
300833.SZ,6,33,300833,人民币贬值受益;专精特新;粤港澳大湾区;机器视觉;文化传媒概念;深股通
002657.SZ,40,33,002657,Web3.0;虚拟数字人;化债概念(AMC概念);数字货币;数据确权;财税数字化;在线教育;ChatGPT概念;AIGC概念;互联网金融;智慧政务;区块链;华为鲲鹏;鸿蒙概念;移动支付;AI应用;智谱AI;短剧游戏;信创;元宇宙;多模态AI;AI智能体;数字经济;DeepSeek概念;百度概念;智慧城市;人工智能;期货概念;腾讯概念;京津冀一体化;阿里巴巴概念;语音技术;算力租赁;工业互联网;华为概念;东数西算(算力);数据中心(AIDC);智能座舱;深股通;融资融券
600055.SH,14,17,600055,智能医疗;京津冀一体化;医疗器械概念;一带一路;DeepSeek概念;AI智能体;阿里巴巴概念;云计算;绿色电力;机器人概念;数据中心(AIDC);超导概念;沪股通;融资融券
300465.SZ,25,33,300465,Web3.0;ChatGPT概念;信创;AI智能体;移动支付;数据要素;跨境支付(CIPS);数字货币;数据安全;区块链;人工智能;DeepSeek概念;蚂蚁集团概念;文化传媒概念;腾讯概念;抖音概念(字节概念);物联网;华为概念;化债概念(AMC概念);比亚迪概念;东数西算(算力);数据中心(AIDC);芯片概念;量子科技;深股通
300036.SZ,43,33,300036,华为欧拉;空间计算;多模态AI;华为鲲鹏;智慧政务;数据要素;AI应用;AIGC概念;元宇宙;信创;AI智能体;鸿蒙概念;数字孪生;Web3.0;时空大数据;华为昇腾;军工信息化;车联网(车路协同);阿里巴巴概念;智慧城市;数字经济;区块链;腾讯概念;DeepSeek概念;人工智能;虚拟现实;低空经济;华为概念;水利;无人驾驶;卫星导航;无人机;军工;智能电网;商业航天;MR(混合现实);地下管网;土壤修复;乡村振兴;英伟达概念;雅下水电概念;深股通;融资融券
300001.SZ,31,33,300001,高压快充;智能电网;数据中心(AIDC);虚拟电厂;储能;充电桩;小米概念;新能源汽车;比亚迪概念;风电;小米汽车;MCU芯片;核电;华为概念;长安汽车概念;机器人概念;高铁;绿色电力;工业互联网;光伏建筑一体化;抖音概念(字节概念);百度概念;阿里巴巴概念;腾讯概念;中俄贸易概念;PPP概念;动力电池回收;雄安新区;人工智能;深股通;融资融券
001201.SZ,3,33,001201,猪肉;绿色电力;粤港澳大湾区
000895.SZ,10,33,000895,高股息精选;超级品牌;养鸡;猪肉;预制菜;人造肉;证金持股;统一大市场;深股通;融资融券
301132.SZ,16,33,301132,PCB概念;共封装光学(CPO);5G;汽车电子;汽车芯片;消费电子概念;无人驾驶;新能源汽车;车联网(车路协同);智能电网;充电桩;机器人概念;宁德时代概念;存储芯片;深股通;融资融券
600995.SH,12,17,600995,抽水蓄能;绿色电力;虚拟电厂;央企国企改革;国企改革;水利;储能;西部大开发;DeepSeek概念;钠离子电池;沪股通;融资融券
301017.SZ,13,33,301017,医药电商;宠物经济;医美概念;冷链物流;家庭医生;养老概念;智能医疗;跨境电商;海峡两岸;时空大数据;阿里巴巴概念;深股通;融资融券
301498.SZ,5,33,301498,宠物经济;特色小镇;数字孪生;深股通;融资融券
600809.SH,5,17,600809,白酒概念;同花顺漂亮100;国企改革;沪股通;融资融券
600343.SH,13,17,600343,军民融合;大飞机;商业航天;军工;高端装备;水利;央企国企改革;西部大开发;国企改革;氢能源;煤化工概念;沪股通;融资融券
601601.SH,7,17,601601,证金持股;互联网保险;同花顺中特估100;蚂蚁集团概念;沪股通;融资融券;华为概念
601336.SH,6,17,601336,证金持股;互联网保险;国企改革;蚂蚁集团概念;沪股通;融资融券
002299.SZ,8,33,002299,养鸡;预制菜;参股银行;食品安全;海峡两岸;深股通;融资融券;2026一季报预增
002180.SZ,17,33,002180,高端装备;机器人概念;物联网;人形机器人;智能座舱;鸿蒙概念;军工;信创;人民币贬值受益;小米概念;汽车电子;储能;芯片概念;MCU芯片;汽车芯片;深股通;融资融券
300783.SZ,9,33,300783,预制菜;网红经济;IP经济(谷子经济);三胎概念;宠物经济;跨境电商;食品安全;专精特新;深股通
920225.BJ,15,151,920225,固态电池;数据中心(AIDC);地下管网;中俄贸易概念;液冷服务器;海工装备;核电;食品安全;融资融券;页岩气;人民币贬值受益;白酒概念;高端装备;军工;专精特新
601838.SH,5,17,601838,高股息精选;国企改革;西部大开发;沪股通;融资融券
000777.SZ,21,33,000777,核污染防治;高端装备;核电;商业航天;可控核聚变;安防;水利;一带一路;燃料电池;储能;氢能源;央企国企改革;国企改革;抽水蓄能;幽门螺杆菌概念;超超临界发电;天然气;煤化工概念;融资融券;深股通;中字头股票
300584.SZ,9,33,300584,猴痘概念;幽门螺杆菌概念;肝炎概念;辅助生殖;仿制药一致性评价;创新药;锂电池概念;固态电池;深股通
002654.SZ,34,33,002654,存储芯片;芯片概念;AI手机;消费电子概念;5G;MiniLED;汽车电子;智能穿戴;传感器;小米概念;军工;智慧灯杆;比亚迪概念;华为概念;新能源汽车;粤港澳大湾区;ETC;安防;智能家居;机器人概念;风电;智慧城市;抖音概念(字节概念);阿里巴巴概念;独角兽概念;快手概念;人工智能;小红书概念;一带一路;数字经济;国企改革;文化传媒概念;深股通;融资融券
301391.SZ,11,33,301391,MicroLED概念;芯片概念;机器视觉;虚拟现实;华为昇腾;东数西算(算力);元宇宙;人工智能;AI应用;深股通;融资融券
600389.SH,5,17,600389,草甘膦;磷化工;乡村振兴;融资融券;沪股通
002885.SZ,20,33,002885,第三代半导体;无线充电;富士康概念;消费电子概念;OLED;数据中心(AIDC);5G;高压快充;汽车电子;小米概念;光伏概念;比亚迪概念;充电桩;华为概念;储能;新能源汽车;华为汽车;粤港澳大湾区;深股通;融资融券
001298.SZ,20,33,001298,华为海思概念股;MCU芯片;存储芯片;芯片概念;消费电子概念;AI眼镜;无线耳机;智能穿戴;汽车电子;小米概念;传感器;星闪概念;物联网;新能源汽车;海峡两岸;智能家居;人民币贬值受益;机器人概念;人形机器人;深股通
001390.SZ,4,33,001390,参股银行;专精特新;深股通;融资融券
002497.SZ,14,33,002497,固态电池;锂电池概念;宁德时代概念;民爆概念;西部大开发;军民融合;比亚迪概念;军工;特斯拉概念;工业互联网;机器人概念;雅下水电概念;深股通;融资融券
002899.SZ,9,33,002899,足球概念;体育产业;冰雪产业;跨境电商;鸿蒙概念;养老概念;人民币贬值受益;华为概念;AI眼镜
002837.SZ,20,33,002837,液冷服务器;中国AI 50;数据中心(AIDC);英伟达概念;东数西算(算力);华为概念;比亚迪概念;军工;充电桩;新能源汽车;储能;抖音概念(字节概念);腾讯概念;阿里巴巴概念;粤港澳大湾区;高铁;家用电器;冷链物流;融资融券;深股通
000568.SZ,11,33,000568,白酒概念;超级品牌;啤酒概念;高股息精选;证金持股;同花顺漂亮100;参股券商;国企改革;西部大开发;深股通;融资融券
301600.SZ,14,33,301600,小米汽车;专精特新;比亚迪概念;长安汽车概念;机器人概念;小米概念;物联网;车联网(车路协同);智能座舱;宁德时代概念;福建自贸区;储能;深股通;融资融券
920368.BJ,8,151,920368,一带一路;融资融券;光伏概念;第三代半导体;TOPCON电池;BC电池;HJT电池;硅能源
688390.SH,7,17,688390,虚拟电厂;智能电网;储能;光伏概念;光伏建筑一体化;沪股通;融资融券
603418.SH,13,17,603418,注册制次新股;一体化压铸;小米汽车;华为汽车;宁德时代概念;机器人概念;无人驾驶;特斯拉概念;新能源汽车;比亚迪概念;小米概念;新股与次新股;融资融券
600345.SH,16,17,600345,光纤概念;卫星导航;商业航天;华为概念;安防;车联网(车路协同);智慧城市;信创;人工智能;数据要素;DeepSeek概念;央企国企改革;国企改革;股权转让(并购重组);沪股通;融资融券
301285.SZ,10,33,301285,芯片概念;3D打印;消费电子概念;智能穿戴;光伏概念;小米概念;华为概念;新能源汽车;深股通;融资融券
688578.SH,3,17,688578,创新药;沪股通;融资融券
002291.SZ,20,33,002291,短剧游戏;小红书概念;文化传媒概念;NFT概念;网红经济;快手概念;虚拟数字人;Web3.0;广东自贸区;跨境电商;AI应用;数字经济;数据要素;乡村振兴;抖音概念(字节概念);人工智能;粤港澳大湾区;虚拟现实;深股通;融资融券
002966.SZ,5,33,002966,高股息精选;国企改革;移动支付;融资融券;深股通
002332.SZ,8,33,002332,医药电商;毛发医疗;仿制药一致性评价;创新药;辅助生殖;国企改革;深股通;融资融券
000061.SZ,15,33,000061,农村电商;统一大市场;农业种植;证金持股;乡村振兴;冷链物流;国企改革;深圳国企改革;农机;区块链;食品安全;粤港澳大湾区;2026一季报预增;深股通;融资融券
603810.SH,6,17,603810,合成生物;创投;钒电池;锂电池概念;钠离子电池;固态电池
300663.SZ,48,33,300663,财税数字化;华为盘古;无人零售;数字货币;Web3.0;化债概念(AMC概念);跨境支付(CIPS);移动支付;AI应用;华为欧拉;互联网金融;虚拟数字人;数据确权;数字乡村;鸿蒙概念;智谱AI;数据要素;区块链;华为鲲鹏;AI智能体;蚂蚁集团概念;乡村振兴;智慧城市;脑机接口;数字经济;电子身份证;信创;数据安全;网络安全;DeepSeek概念;京津冀一体化;人工智能;百度概念;云计算;腾讯概念;阿里巴巴概念;创投;物联网;华为昇腾;量子科技;华为概念;商业航天;小米概念;东数西算(算力);数据中心(AIDC);芯片概念;深股通;融资融券
300490.SZ,42,33,300490,锂电池概念;数据中心(AIDC);高压快充;固态电池;智能电网;换电概念;宁德时代概念;东数西算(算力);钠离子电池;充电桩;储能;光伏概念;军工;国产操作系统;华为概念;比亚迪概念;华为鲲鹏;虚拟现实;机器视觉;航空发动机;工业互联网;虚拟电厂;数据要素;人工智能;多模态AI;数字孪生;机器人概念;MiniLED;新型工业化;DeepSeek概念;数字经济;风电;垃圾分类;水利;一带一路;光伏建筑一体化;碳中和;净水概念;污水处理;绿色电力;碳交易;深股通
