股票代码,code,所属概念数量,所属概念,market_code
301047.SZ,301047,13,CRO概念;细胞免疫治疗;重组蛋白;流感;肝炎概念;猴痘概念;合成生物;智能医疗;人工智能;人民币贬值受益;京津冀一体化;深股通;融资融券,33
603809.SH,603809,23,减速器;大飞机;人形机器人;成飞概念;军民融合;商业航天;华为汽车;航空发动机;无人机;卫星导航;军工;长安汽车概念;机器人概念;小米汽车;特斯拉概念;高铁;比亚迪概念;新能源汽车;专精特新;水利;西部大开发;融资融券;沪股通,17
600476.SH,600476,22,跨境电商;移动支付;车联网(车路协同);数字乡村;数据要素;时空大数据;乡村振兴;安防;数据安全;数字经济;人工智能;数字货币;智慧政务;互联网金融;智能物流;国资云;云计算;卫星导航;国企改革;碳中和;数据中心;央企国企改革,17
600657.SH,600657,9,物业管理;参股保险;证金持股;化债概念(AMC概念);国企改革;央企国企改革;沪股通;股权转让(并购重组);融资融券,17
603638.SH,603638,11,减速器;人形机器人;工业母机;新型工业化;机器人概念;高端装备;储能;智能电网;雅下水电概念;融资融券;沪股通,17
002962.SZ,002962,9,汽车电子;消费电子概念;小米概念;MR(混合现实);虚拟现实;专精特新;安防;人民币贬值受益;华为概念,33
600456.SH,600456,17,航空发动机;大飞机;国产航母;商业航天;军工;小金属概念;核电;3D打印;无人机;海工装备;苹果概念;燃料电池;回购增持再贷款概念;西部大开发;国企改革;融资融券;沪股通,17
600562.SH,600562,20,航空发动机;军民融合;大飞机;军工信息化;商业航天;军工;卫星导航;可控核聚变;无人机;低空经济;毫米波雷达;央企国企改革;无人驾驶;5G;华为概念;信创;国企改革;PPP概念;沪股通;融资融券,17
600022.SH,600022,8,特钢概念;国企改革;回购增持再贷款概念;工业互联网;人工智能;机器人概念;融资融券;沪股通,17
600365.SH,600365,2,ST板块;白酒概念,22
300349.SZ,300349,19,AI智能体;数据要素;云计算;鸿蒙概念;量子科技;人工智能;星闪概念;DeepSeek概念;智慧城市;华为概念;物联网;传感器;芯片概念;AI应用;储能;氢能源;绿色电力;深股通;融资融券,33
600930.SH,600930,11,绿色电力;风电;注册制次新股;国企改革;央企国企改革;储能;核电;一带一路;人工智能;新股与次新股;融资融券,17
920346.BJ,920346,21,飞行汽车(eVTOL);长安汽车概念;长三角一体化;车联网(车路协同);机器人概念;融资融券;智能物流;智能家居;无人驾驶;新能源汽车;数据中心;小米汽车;家用电器;华为汽车;净水概念;充电桩;储能;低空经济;人民币贬值受益;人形机器人;PCB概念,151
603520.SH,603520,5,仿制药一致性评价;流感;氟化工概念;锂电池概念;专精特新,17
300290.SZ,300290,28,华为欧拉;华为鲲鹏;智慧政务;鸿蒙概念;信创;网络安全;DRG/DIP;智慧城市;数字经济;在线教育;云计算;AI应用;DeepSeek概念;数字孪生;独角兽概念;多模态AI;虚拟现实;人工智能;华为概念;智能医疗;机器人概念;数据中心;专精特新;国企改革;智能电网;光伏概念;深股通;融资融券,33
300188.SZ,300188,49,Sora概念(文生视频);数据安全;财税数字化;华为鲲鹏;数据确权;知识产权保护;ChatGPT概念;电子身份证;国资云;AIGC概念;信创;鸿蒙概念;AI智能体;网络安全;阿里巴巴概念;腾讯概念;数字货币;国产操作系统;数据要素;区块链;元宇宙;人脸识别;数字乡村;DeepSeek概念;数字经济;车联网(车路协同);东数西算(算力);人工智能;职业教育;智慧城市;EDR概念;安防;华为概念;低空经济;数据中心;无人机;军工;智能穿戴;食品安全;机器人概念;AI眼镜;AI应用;福建自贸区;海峡两岸;消费电子概念;国企改革;央企国企改革;深股通;融资融券,33
300905.SZ,300905,7,光刻胶;染料;专精特新;3D打印;足球概念;深股通;融资融券,33
603102.SH,603102,4,宠物经济;NMN概念;三胎概念;维生素,17
002961.SZ,002961,6,期货概念;互联网金融;参股券商;福建自贸区;海峡两岸;深股通,33
600655.SH,600655,15,黄金概念;小金属概念;预制菜;白酒概念;IP经济(谷子经济);冰雪产业;旅游概念;宠物经济;体育产业;蚂蚁集团概念;跨境电商;绿色电力;沪股通;融资融券;培育钻石,17
600730.SH,600730,14,信创;人工智能;物业管理;创投;职业教育;DeepSeek概念;在线教育;化债概念(AMC概念);参股券商;国企改革;AI应用;融资融券;沪股通;股权转让(并购重组),17
002157.SZ,002157,6,猪肉;土地流转;乡村振兴;碳中和;深股通;融资融券,33
301016.SZ,301016,5,高铁;无人驾驶;高端装备;一带一路;融资融券,33
301276.SZ,301276,4,体育产业;三胎概念;IP经济(谷子经济);融资融券,33
300035.SZ,300035,16,石墨电极;钠离子电池;固态电池;锂电池概念;硅能源;宁德时代概念;储能;PCB概念;比亚迪概念;新能源汽车;2025年报预增;高压快充;专精特新;创投;融资融券;深股通,33
002875.SZ,002875,6,三胎概念;广东自贸区;粤港澳大湾区;跨境电商;IP经济(谷子经济);股权转让(并购重组),33
002297.SZ,002297,11,成飞概念;大飞机;航空发动机;军民融合;商业航天;军工;无人机;碳纤维;培育钻石;国企改革;融资融券,33
688739.SH,688739,5,流感;生物疫苗;重组蛋白;融资融券;沪股通,17
300144.SZ,300144,12,旅游概念;IP经济(谷子经济);网红经济;文化传媒概念;手机游戏;电子竞技;抖音概念(字节概念);元宇宙;共同富裕示范区;虚拟现实;深股通;融资融券,33
688269.SH,688269,8,金属回收;专精特新;西部大开发;氢能源;国企改革;燃料电池;动力电池回收;融资融券,17
300451.SZ,300451,25,DRG/DIP;家庭医生;AIGC概念;AI智能体;智能医疗;数据要素;华为鲲鹏;蚂蚁集团概念;阿里巴巴概念;鸿蒙概念;云计算;信创;区块链;华为昇腾;DeepSeek概念;人工智能;养老概念;AI应用;物联网;华为概念;医疗器械概念;医药电商;深股通;股权转让(并购重组);融资融券,33
300295.SZ,300295,9,养老概念;互联网金融;租售同权;数据要素;文化传媒概念;AI智能体;人工智能;DeepSeek概念;AI应用,33
002434.SZ,002434,17,减速器;人形机器人;一体化压铸;新能源汽车;比亚迪概念;农机;机器人概念;高端装备;工业互联网;储能;回购增持再贷款概念;碳中和;绿色电力;虚拟电厂;碳交易;深股通;融资融券,33
300315.SZ,300315,14,AI应用;AIGC概念;手机游戏;文化传媒概念;网络游戏;抖音概念(字节概念);百度概念;职业教育;IP经济(谷子经济);人工智能;虚拟现实;英伟达概念;深股通;融资融券,33
603121.SH,603121,16,汽车芯片;芯片概念;军工;人形机器人;传感器;小米汽车;燃料电池;长三角一体化;比亚迪概念;机器人概念;新能源汽车;氢能源;创投;DeepSeek概念;数据中心;沪股通,17
002759.SZ,002759,10,钠离子电池;氟化工概念;固态电池;磷化工;锂电池概念;宁德时代概念;比亚迪概念;家用电器;深股通;融资融券,33
605009.SH,605009,5,三胎概念;宠物经济;养老概念;共同富裕示范区;沪股通,17
002983.SZ,002983,10,MicroLED概念;MiniLED;汽车电子;AI眼镜;消费电子概念;小米概念;汽车芯片;专精特新;智能家居;华为概念,33
603998.SH,603998,11,仿制药一致性评价;合成生物;流感;医药电商;肝炎概念;创新药;眼科医疗;民营医院;三胎概念;工业大麻;养老概念,17
920395.BJ,920395,6,融资融券;消费电子概念;小米概念;安防;华为概念;华为手机,151
603931.SH,603931,4,光刻胶;OLED;芯片概念;沪股通,17
301368.SZ,301368,11,减速器;人形机器人;飞行汽车(eVTOL);低空经济;机器人概念;农机;专精特新;新能源汽车;智能座舱;深股通;融资融券,33
001238.SZ,001238,8,露营经济;人民币贬值受益;跨境电商;长三角一体化;共同富裕示范区;宠物经济;碳中和;深股通,33
600963.SH,600963,12,央企国企改革;污水处理;国企改革;雄安新区;碳中和;碳交易;PPP概念;生物质能发电;DeepSeek概念;人工智能;沪股通;融资融券,17
300555.SZ,300555,10,物联网;ST板块;乡村振兴;数字孪生;量子科技;智慧城市;WiFi 6;人工智能;农村电商;文化传媒概念,33
600208.SH,600208,22,参股保险;参股银行;参股券商;乡村振兴;互联网金融;国企改革;创投;共同富裕示范区;独角兽概念;黄金概念;区块链;长三角一体化;NFT概念;期货概念;Web3.0;元宇宙;数据确权;知识产权保护;芯片概念;煤炭概念;沪股通;融资融券,17
600339.SH,600339,18,天然气;煤化工概念;同花顺中特估100;新疆振兴;期货概念;西部大开发;氢能源;国企改革;碳中和;地下管网;一带一路;海工装备;中俄贸易概念;可控核聚变;储能;沪股通;中字头股票;融资融券,17
000988.SZ,000988,62,F5G概念;共封装光学(CPO);铜缆高速连接;6G概念;PCB概念;5G;高压快充;先进封装;东数西算(算力);MiniLED;第三代半导体;MicroLED概念;苹果概念;芯片概念;充电桩;量子科技;柔性屏(折叠屏);工业母机;汽车电子;储能;华为概念;卫星导航;商业航天;物联网;工业互联网;宁德时代概念;高端装备;专精特新;传感器;氢能源;智能座舱;新型工业化;3D打印;数字孪生;钙钛矿电池;智慧城市;阿里巴巴概念;百度概念;新能源汽车;腾讯概念;比亚迪概念;锂电池概念;航空发动机;特斯拉概念;机器人概念;独角兽概念;大飞机;数据要素;AI智能体;汽车热管理;华为汽车;智能家居;农机;回购增持再贷款概念;创投;长安汽车概念;乡村振兴;家用电器;国企改革;深股通;融资融券;基因测序,33
300976.SZ,300976,22,脑机接口;汽车电子;智能穿戴;消费电子概念;小米概念;苹果概念;芯片概念;柔性屏(折叠屏);比亚迪概念;虚拟现实;华为概念;新能源汽车;特斯拉概念;粤港澳大湾区;宁德时代概念;抖音概念(字节概念);碳纤维;光伏概念;储能;创投;深股通;融资融券,33
002531.SZ,002531,6,风电;氢能源;海工装备;绿色电力;深股通;融资融券,33
002117.SZ,002117,24,数字货币;移动支付;电子身份证;人脸识别;数据确权;蚂蚁集团概念;区块链;数字经济;物联网;智慧政务;财税数字化;知识产权保护;信创;拼多多概念;机器人概念;人形机器人;DeepSeek概念;阿里巴巴概念;东数西算(算力);Web3.0;ChatGPT概念;数据中心;深股通;融资融券,33
600587.SH,600587,19,脑机接口;民营医院;医疗器械概念;智能医疗;合成生物;消毒剂;人工智能;DeepSeek概念;AI应用;智能物流;回购增持再贷款概念;医疗废物处理;华为概念;机器人概念;国企改革;人形机器人;光刻胶;沪股通;融资融券,17
600570.SH,600570,27,蚂蚁集团概念;ChatGPT概念;数字货币;跨境支付(CIPS);AI智能体;AIGC概念;华为鲲鹏;鸿蒙概念;区块链;智慧政务;数据要素;互联网金融;多模态AI;华为昇腾;信创;DeepSeek概念;数字经济;人工智能;中国AI 50;华为概念;AI应用;回购增持再贷款概念;碳中和;碳交易;证金持股;沪股通;融资融券,17
603650.SH,603650,10,光刻胶;中芯国际概念;存储芯片;OLED;芯片概念;上海自贸区;石墨烯;可降解塑料;融资融券;沪股通,17
601827.SH,601827,11,生物质能发电;绿色电力;医疗废物处理;固废处理;垃圾分类;污水处理;PPP概念;国企改革;储能;西部大开发;沪股通,17
001282.SZ,001282,11,专精特新;减速器;机器人概念;新能源汽车;比亚迪概念;人形机器人;华为汽车;小米汽车;特斯拉概念;小米概念;融资融券,33
301617.SZ,301617,5,固态电池;专精特新;金属回收;深股通;融资融券,33
920634.BJ,920634,6,风电;海工装备;金属锌;储能;融资融券;专精特新,151
688665.SH,688665,11,传感器;汽车电子;小米概念;新能源汽车;专精特新;PM2.5;储能;锂电池概念;固态电池;沪股通;融资融券,17
603285.SH,603285,2,锂电池概念;融资融券,17
002940.SZ,002940,10,创新药;仿制药一致性评价;幽门螺杆菌概念;合成生物;维生素;宠物经济;共同富裕示范区;回购增持再贷款概念;MR(混合现实);深股通,33
601033.SH,601033,11,生物质能发电;绿色电力;医疗废物处理;固废处理;垃圾分类;PPP概念;国企改革;储能;粤港澳大湾区;沪股通;融资融券,17
600528.SH,600528,16,高铁;地下管网;国企改革;污水处理;央企国企改革;海工装备;回购增持再贷款概念;高端装备;抽水蓄能;机器人概念;工业互联网;人工智能;DeepSeek概念;沪股通;融资融券;中字头股票,17
600956.SH,600956,15,天然气;碳交易;绿色电力;钒电池;氢能源;抽水蓄能;国企改革;风电;京津冀一体化;储能;光伏概念;DeepSeek概念;AI智能体;融资融券;沪股通,17
300788.SZ,300788,17,知识产权保护;AIGC概念;文化传媒概念;抖音概念(字节概念);AI智能体;元宇宙;百度概念;数据要素;IP经济(谷子经济);职业教育;DeepSeek概念;人工智能;三胎概念;AI应用;国企改革;深股通;中字头股票,33
688129.SH,688129,1,融资融券,17
300951.SZ,300951,14,汽车电子;消费电子概念;苹果概念;富士康概念;智能座舱;智能穿戴;专精特新;新能源汽车;新型烟草(电子烟);虚拟现实;低空经济;锂电池概念;深股通;融资融券,33
002441.SZ,002441,13,智能电网;风电;充电桩;核电;新能源汽车;机器人概念;宁德时代概念;数据中心;物联网;数字经济;职业教育;深股通;融资融券,33
603026.SH,603026,9,氟化工概念;锂电池概念;宁德时代概念;环氧丙烷;燃料电池;国企改革;新能源汽车;沪股通;融资融券,17
603859.SH,603859,29,智谱AI;ChatGPT概念;AIGC概念;AI智能体;云计算;军工信息化;信创;数据要素;人工智能;DeepSeek概念;东数西算(算力);商业航天;数字孪生;数字经济;华为概念;AI应用;军民融合;航空发动机;军工;5G;大飞机;工业互联网;新型工业化;京津冀一体化;人形机器人;高端装备;核电;比亚迪概念;沪股通,17
688357.SH,688357,8,专精特新;污水处理;一带一路;氢能源;净水概念;核污染防治;股权转让(并购重组);融资融券,17
