market_code,所属概念数量,所属概念,code,股票代码
17,5,预制菜;福建自贸区;海峡两岸;沪股通;融资融券,603345,603345.SH
33,6,光伏建筑一体化;充电桩;国企改革;家用电器;物联网;特斯拉概念,300160,300160.SZ
17,5,专精特新;DeepSeek概念;回购增持再贷款概念;沪股通;融资融券,688046,688046.SH
33,8,ST板块;参股银行;期货概念;区块链;碳交易;碳中和;污水处理;国企改革,000488,000488.SZ
17,7,天然气;碳交易;国企改革;西部大开发;沪股通;央企国企改革;融资融券,600917,600917.SH
17,24,国产航母;中船系;军工;军工信息化;商业航天;海工装备;卫星导航;央企国企改革;核电;车联网(车路协同);智慧城市;毫米波雷达;无人驾驶;量子科技;国企改革;比亚迪概念;新能源汽车;芯片概念;风电;汽车芯片;天然气;中字头股票;沪股通;融资融券,600764,600764.SH
33,21,PCB概念;先进封装;汽车电子;MiniLED;消费电子概念;苹果概念;小米概念;芯片概念;机器视觉;比亚迪概念;华为概念;无人机;特斯拉概念;高端装备;商业航天;人工智能;创投;光伏概念;储能;AI应用;深股通,300802,300802.SZ
17,56,卫星导航;商业航天;华为盘古;华为昇腾;华为鲲鹏;数据安全;云计算;多模态AI;智慧政务;网络安全;信创;车联网(车路协同);大飞机;AI智能体;数据要素;数字乡村;人脸识别;ChatGPT概念;数字孪生;低空经济;智慧城市;国资云;东数西算(算力);阿里巴巴概念;AIGC概念;腾讯概念;DeepSeek概念;虚拟数字人;人工智能;数字经济;物联网;互联网金融;华为概念;WiFi 6;跨境支付(CIPS);工业互联网;职业教育;无人驾驶;新型工业化;智能医疗;人形机器人;机器人概念;短剧游戏;数据中心;核电;水利;液冷服务器;智能电网;央企国企改革;乡村振兴;回购增持再贷款概念;国企改革;光刻机;AI应用;沪股通;融资融券,600850,600850.SH
17,13,海南自贸区;自由贸易港;网约车;旅游概念;跨境电商;国企改革;无人驾驶;新能源汽车;回购增持再贷款概念;充电桩;股权转让(并购重组);沪股通;融资融券,603069,603069.SH
33,6,水利;安防;京津冀一体化;高铁;AIGC概念;专精特新,300150,300150.SZ
17,10,MCU芯片;先进封装;芯片概念;消费电子概念;小米概念;传感器;无人机;新能源汽车;机器人概念;融资融券,688061,688061.SH
17,6,新型城镇化;乡村振兴;雄安新区;PPP概念;水利;京津冀一体化,603176,603176.SH
17,13,污水处理;中俄贸易概念;地下管网;物联网;传感器;2025年报预增;智慧城市;人工智能;华为概念;DeepSeek概念;元宇宙;阿里巴巴概念;虚拟数字人,603700,603700.SH
33,14,固态电池;锂电池概念;有机硅概念;宁德时代概念;回购增持再贷款概念;国企改革;一带一路;超级电容;参股保险;人民币贬值受益;新能源汽车;跨境电商;深股通;融资融券,002091,002091.SZ
33,12,航运概念;天然气;统一大市场;绿色电力;广东自贸区;光伏建筑一体化;国企改革;一带一路;风电;横琴新区;粤港澳大湾区;深股通,000507,000507.SZ
33,12,人形机器人;比亚迪概念;小米汽车;碳纤维;新能源汽车;小米概念;粤港澳大湾区;创投;一带一路;三胎概念;2025年报预增;融资融券,300995,300995.SZ
33,12,风电;超超临界发电;碳中和;固废处理;储能;雄安新区;光伏概念;PM2.5;国企改革;央企国企改革;华为概念;DeepSeek概念,300105,300105.SZ
151,2,融资融券;专精特新,920931,920931.BJ
17,19,卫星导航;商业航天;航空发动机;大飞机;军工;无人机;低空经济;飞行汽车(eVTOL);3D打印;核电;人形机器人;AI手机;机器人概念;消费电子概念;回购增持再贷款概念;西部大开发;2025年报预增;沪股通;融资融券,688333,688333.SH
17,7,物业管理;旅游概念;养老概念;国企改革;三胎概念;互联网金融;黄金概念,600824,600824.SH
33,43,数字货币;跨境支付(CIPS);国资云;区块链;智慧政务;网络安全;数据确权;互联网金融;数据安全;人脸识别;信创;华为鲲鹏;鸿蒙概念;车联网(车路协同);数据要素;华为昇腾;智慧城市;阿里巴巴概念;AI智能体;百度概念;腾讯概念;安防;DeepSeek概念;东数西算(算力);算力租赁;Web3.0;时空大数据;华为概念;人工智能;虚拟数字人;独角兽概念;机器视觉;数据中心;创投;英伟达概念;机器人概念;人形机器人;液冷服务器;AI应用;国企改革;污水处理;深股通;融资融券,002152,002152.SZ
33,18,Sora概念(文生视频);AIGC概念;知识产权保护;抖音概念(字节概念);数字水印;数据要素;阿里巴巴概念;云计算;腾讯概念;鸿蒙概念;DeepSeek概念;人工智能;IP经济(谷子经济);AI应用;华为概念;小米概念;华为汽车;融资融券,301270,301270.SZ
33,17,钙钛矿电池;虚拟电厂;TOPCON电池;光伏建筑一体化;碳交易;绿色电力;光伏概念;碳中和;储能;DeepSeek概念;工业互联网;西部大开发;国企改革;央企国企改革;机器人概念;深股通;融资融券,000591,000591.SZ
33,8,一带一路;水泥概念;创投;西部大开发;储能;绿色电力;深股通;融资融券,000672,000672.SZ
17,7,减速器;长安汽车概念;农机;新能源汽车;共同富裕示范区;乡村振兴;沪股通,603767,603767.SH
33,20,新型工业化;家用电器;工业母机;新能源汽车;小米概念;机器人概念;智能物流;换电概念;充电桩;高端装备;储能;创投;锂电池概念;固态电池;一带一路;军工;大飞机;深股通;股权转让(并购重组);融资融券,002026,002026.SZ
33,35,算力租赁;云计算;东数西算(算力);网络安全;智慧政务;信创;数据确权;腾讯概念;阿里巴巴概念;抖音概念(字节概念);百度概念;区块链;数据中心;数字乡村;ETC;时空大数据;智慧城市;安防;DeepSeek概念;华为概念;车联网(车路协同);物联网;数字经济;5G;独角兽概念;互联网金融;液冷服务器;文化传媒概念;AI应用;水利;网红经济;一带一路;西部大开发;新疆振兴;深股通,300603,300603.SZ
33,14,粤港澳大湾区;新型城镇化;低空经济;旅游概念;乡村振兴;智慧城市;空间计算;人工智能;时空大数据;一带一路;数据要素;算力租赁;AI应用;融资融券,300989,300989.SZ
33,8,家用电器;参股银行;充电桩;小米概念;储能;汽车电子;PCB概念;融资融券,001387,001387.SZ
17,30,无线耳机;MCU芯片;智能座舱;汽车芯片;AI手机;汽车电子;小米概念;AI眼镜;中芯国际概念;智能穿戴;消费电子概念;传感器;芯片概念;OLED;星闪概念;新能源汽车;长安汽车概念;智能家居;粤港澳大湾区;华为概念;物联网;虚拟现实;电子纸;人脸识别;人工智能;鸿蒙概念;智能医疗;AI应用;沪股通;融资融券,603160,603160.SH
17,4,土壤修复;固废处理;污水处理;融资融券,688701,688701.SH
33,7,减速器;机器人概念;海工装备;专精特新;比亚迪概念;宁德时代概念;融资融券,301255,301255.SZ
151,7,家用电器;碳纤维;比亚迪概念;小米汽车;3D打印;小米概念;融资融券,920089,920089.BJ
33,13,猴痘概念;生物疫苗;流感;肝炎概念;重组蛋白;创新药;减肥药;合成生物;西部大开发;创投;同花顺漂亮100;深股通;融资融券,300122,300122.SZ
33,23,智慧政务;财税数字化;电子身份证;数据要素;鸿蒙概念;区块链;AI智能体;信创;数字经济;移动支付;阿里巴巴概念;腾讯概念;蚂蚁集团概念;数字货币;互联网金融;智慧城市;人工智能;DeepSeek概念;华为概念;AI应用;国企改革;深股通;融资融券,301153,301153.SZ
17,6,露营经济;跨境电商;体育产业;共同富裕示范区;一带一路;融资融券,603908,603908.SH
17,17,超级电容;OLED;风电;氢能源;储能;锂电池概念;特斯拉概念;新能源汽车;有机硅概念;小米概念;5G;低空经济;高铁;央企国企改革;国企改革;融资融券;沪股通,600458,600458.SH
17,7,金属铅;金属锌;黄金概念;小金属概念;西部大开发;专精特新;沪股通,603132,603132.SH
33,24,深股通;融资融券;同花顺漂亮100;钠离子电池;盐湖提锂;超级品牌;动力电池回收;碳交易;汽车拆解概念;锂电池概念;储能;同花顺出海50;光伏概念;充电桩;高压快充;DeepSeek概念;车联网(车路协同);数据中心;机器人概念;粤港澳大湾区;芯片概念;新能源汽车;无人驾驶;比亚迪概念,002594,002594.SZ
33,20,数字货币;移动支付;互联网金融;蚂蚁集团概念;区块链;数字经济;NFT概念;跨境电商;元宇宙;华为概念;冷链物流;华为汽车;比亚迪概念;5G;家用电器;新能源汽车;特斯拉概念;2025年报预增;深股通;融资融券,002537,002537.SZ
17,6,期货概念;京津冀一体化;国企改革;央企国企改革;沪股通;融资融券,601059,601059.SH
33,16,新型工业化;物联网;专精特新;机器人概念;传感器;工业母机;新能源汽车;机器视觉;华为概念;人工智能;毫米波雷达;军工;核电;光热发电;氢能源;太赫兹,300112,300112.SZ
33,16,抽水蓄能;超超临界发电;风电;绿色电力;储能;充电桩;氢能源;央企国企改革;PPP概念;一带一路;华为概念;国企改革;机器人概念;乡村振兴;深股通;融资融券,000875,000875.SZ
17,11,参股保险;参股券商;页岩气;生物疫苗;雄安新区;创新药;创投;职业教育;沪股通;融资融券;2025年报预增,600739,600739.SH
17,6,期货概念;证金持股;国企改革;沪股通;融资融券;央企国企改革,601788,601788.SH
33,22,低空经济;无人机;飞行汽车(eVTOL);商业航天;航空发动机;独角兽概念;同花顺新质50;5G;海工装备;华为汽车;两轮车;比亚迪概念;碳纤维;新能源汽车;特斯拉概念;碳中和;一体化压铸;共同富裕示范区;风电;锂电池概念;融资融券;深股通,002085,002085.SZ
17,5,国企改革;一带一路;央企国企改革;海峡两岸;沪股通,601968,601968.SH
17,17,钠离子电池;石墨电极;固态电池;宁德时代概念;锂电池概念;PVDF概念;PET铜箔;储能;特斯拉概念;氢能源;新能源汽车;2025年报预增;碳中和;消费电子概念;沪股通;芯片概念;融资融券,603659,603659.SH
33,7,医疗器械概念;眼科医疗;跨境电商;医药电商;AI眼镜;融资融券;深股通,300595,300595.SZ
33,37,MiniLED;足球概念;MicroLED概念;智慧灯杆;柔性屏(折叠屏);虚拟现实;体育产业;物联网;人脸识别;MR(混合现实);粤港澳大湾区;智慧城市;华为概念;5G;消费电子概念;语音技术;机器人概念;元宇宙;专精特新;抖音概念(字节概念);人工智能;数字经济;在线教育;腾讯概念;区块链;信创;智慧政务;苹果概念;互联网金融;虚拟数字人;AIGC概念;华为鲲鹏;广东自贸区;旅游概念;英伟达概念;ChatGPT概念;AI应用,002587,002587.SZ
33,18,减速器;华为汽车;长安汽车概念;比亚迪概念;机器人概念;新能源汽车;智能座舱;低空经济;汽车电子;军工;虚拟现实;消费电子概念;富士康概念;西部大开发;国企改革;股权转让(并购重组);深股通;融资融券,002765,002765.SZ
17,7,期货概念;国企改革;雄安新区;京津冀一体化;百度概念;融资融券;沪股通,600906,600906.SH
33,23,参股保险;国企改革;证金持股;汽车热管理;长安汽车概念;飞行汽车(eVTOL);华为汽车;动力电池回收;小米汽车;低空经济;换电概念;新能源汽车;车联网(车路协同);无人驾驶;比亚迪概念;宁德时代概念;储能;小米概念;智能座舱;锂电池概念;汽车电子;深股通;融资融券,000030,000030.SZ
17,30,国产操作系统;华为欧拉;电子身份证;财税数字化;智慧政务;信创;数据安全;华为鲲鹏;网络安全;云计算;智慧城市;阿里巴巴概念;数字经济;DeepSeek概念;人工智能;中国AI 50;华为概念;低空经济;商业航天;京津冀一体化;数据中心;AI PC;机器人概念;水利;乡村振兴;国企改革;央企国企改革;中字头股票;沪股通;融资融券,600536,600536.SH
17,3,机器人概念;人民币贬值受益;沪股通,603277,603277.SH
33,40,芯片概念;汽车芯片;汽车电子;小米概念;数据中心;雅下水电概念;新能源汽车;无人机;机器人概念;核电;星闪概念;低空经济;华为概念;PCB概念;高铁;物联网;商业航天;海工装备;车联网(车路协同);医疗器械概念;人工智能;基因测序;水利;食品安全;网络安全;辅助生殖;房屋检测;核污染防治;数字经济;CRO概念;互联网金融;创新药;宠物经济;碳中和;土壤修复;猴痘概念;流感;航运概念;深股通;融资融券,300012,300012.SZ
17,7,智慧灯杆;智慧城市;汽车电子;新能源汽车;人民币贬值受益;股权转让(并购重组);沪股通,603303,603303.SH
33,12,核污染防治;军民融合;军工;核电;无人机;高端装备;低空经济;京津冀一体化;食品安全;专精特新;机器人概念;融资融券,300875,300875.SZ
33,13,金属锌;金属铅;金属铜;黄金概念;金属钴;小金属概念;金属镍;金属回收;国企改革;DeepSeek概念;期货概念;深股通;融资融券,000060,000060.SZ
17,14,中韩自贸区;航运概念;统一大市场;中俄贸易概念;冷链物流;跨境电商;智能物流;一带一路;拼多多概念;数字经济;数据要素;小米概念;AI智能体;无人驾驶,603836,603836.SH
33,5,预制菜;天津自贸区;京津冀一体化;国企改革;超级品牌,002820,002820.SZ
33,9,民营医院;毛发医疗;三胎概念;医美概念;养老概念;冷链物流;高压氧舱;国企改革;股权转让(并购重组),002172,002172.SZ
33,8,钙钛矿电池;HJT电池;算力租赁;ST板块;建筑节能;西部大开发;光伏概念;光伏建筑一体化,300093,300093.SZ
33,2,养老概念;长三角一体化,002381,002381.SZ
17,8,特斯拉概念;比亚迪概念;新能源汽车;汽车电子;芯片概念;华为概念;沪股通;融资融券,688533,688533.SH
17,9,供销社;西部大开发;固废处理;金属回收;垃圾分类;动力电池回收;金属铜;沪股通;融资融券,600217,600217.SH
33,14,新型城镇化;有机硅概念;地下管网;水利;一带一路;农业种植;专精特新;新能源汽车;高铁;光伏建筑一体化;光伏概念;风电;核电;股权转让(并购重组),300665,300665.SZ
17,8,专精特新;污水处理;一带一路;氢能源;核污染防治;净水概念;股权转让(并购重组);融资融券,688357,688357.SH
