code,所属概念数量,股票代码,所属概念,market_code
300319,25,300319.SZ,共封装光学(CPO);消费电子概念;汽车电子;英伟达概念;5G;智能穿戴;AI眼镜;人形机器人;芯片概念;小米概念;存储芯片;比亚迪概念;华为概念;新能源汽车;机器人概念;无人机;东数西算(算力);充电桩;粤港澳大湾区;阿里巴巴概念;储能;深圳国企改革;国企改革;融资融券;深股通,33
002425,18,002425.SZ,手机游戏;网络游戏;IP经济(谷子经济);文化传媒概念;NFT概念;AIGC概念;元宇宙;AI应用;云游戏;人工智能;创投;快手概念;腾讯概念;阿里巴巴概念;抖音概念(字节概念);虚拟现实;华为概念;摘帽,33
600136,4,600136.SH,ST板块;物业管理;国企改革;文化传媒概念,22
300145,26,300145.SZ,中芯国际概念;空气能热泵;液冷服务器;数据中心(AIDC);专精特新;腾讯概念;智慧城市;比亚迪概念;军工;水利;储能;垃圾分类;净水概念;土壤修复;中俄贸易概念;新型城镇化;核电;创投;风电;污水处理;PPP概念;固废处理;国企改革;金属回收;深股通;融资融券,33
000690,8,000690.SZ,超超临界发电;绿色电力;风电;参股券商;深股通;融资融券;高股息精选;创投,33
000652,20,000652.SZ,信托概念;参股券商;固废处理;新型城镇化;国企改革;雄安新区;化债概念(AMC概念);PPP概念;京津冀一体化;流感;碳交易;生物质能发电;碳中和;创投;绿色电力;证金持股;独角兽概念;动力电池回收;深股通;融资融券,33
600035,15,600035.SH,高股息精选;国企改革;在线教育;智能医疗;人工智能;氢能源;ETC;国产操作系统;车联网(车路协同);物联网;华为概念;无线耳机;WiFi 6;沪股通;融资融券,17
002884,5,002884.SZ,高股息精选;水利;空气能热泵;人民币贬值受益;深股通,33
688315,7,688315.SH,基因测序;AI应用;医疗器械概念;量子科技;智能医疗;沪股通;融资融券,17
300867,16,300867.SZ,生物质能发电;垃圾分类;DeepSeek概念;AI应用;绿色电力;污水处理;短剧游戏;PPP概念;海峡两岸;氢能源;固废处理;燃料电池;医美概念;2026中报预增;深股通;融资融券,33
002845,23,002845.SZ,OLED;柔性屏(折叠屏);芯片概念;先进封装;MiniLED;汽车电子;智能穿戴;MicroLED概念;消费电子概念;小米概念;富士康概念;虚拟现实;华为概念;无人驾驶;机器视觉;智能家居;机器人概念;无人机;低空经济;粤港澳大湾区;固态电池;广东自贸区;深股通,33
000791,10,000791.SZ,超超临界发电;绿色电力;风电;东数西算(算力);数据中心(AIDC);国企改革;西部大开发;股权转让(并购重组);融资融券;深股通,33
688636,11,688636.SH,军工信息化;卫星导航;商业航天;无人机;军工;华为昇腾;专精特新;DeepSeek概念;西部大开发;沪股通;融资融券,17
688602,10,688602.SH,光刻胶;有机硅概念;OLED;氟化工概念;超级电容;锂电池概念;CRO概念;固态电池;减肥药;融资融券,17
601992,17,601992.SH,水泥概念;物业管理;雄安新区;国企改革;装配式建筑;京津冀一体化;一带一路;固废处理;房屋检测;创投;核电;储能;光伏概念;商业航天;可控核聚变;沪股通;融资融券,17
300243,7,300243.SZ,PCB概念;固态电池;锂电池概念;磷化工;可降解塑料;风电;合成生物,33
301590,10,301590.SZ,高压快充;数据中心(AIDC);小米概念;换电概念;新能源汽车;充电桩;储能;粤港澳大湾区;深股通;融资融券,33
600824,7,600824.SH,旅游概念;物业管理;三胎概念;养老概念;国企改革;互联网金融;黄金概念,17
001369,9,001369.SZ,注册制次新股;锂电池概念;碳中和;光伏概念;西部大开发;专精特新;深股通;新股与次新股;融资融券,33
688155,17,688155.SH,专精特新;锂电池概念;宁德时代概念;高端装备;固态电池;新型工业化;机器人概念;新能源汽车;人工智能;燃料电池;一带一路;DeepSeek概念;智能物流;数据要素;储能;沪股通;融资融券,17
002416,20,002416.SZ,参股保险;互联网金融;创投;锂电池概念;区块链;人工智能;粤港澳大湾区;AI智能体;新能源汽车;物联网;阿里巴巴概念;储能;虚拟现实;算力租赁;东数西算(算力);高股息精选;消费电子概念;苹果概念;深股通;融资融券,33
002230,49,002230.SZ,AI语料;ChatGPT概念;多模态AI;语音技术;互联网保险;AI应用;虚拟数字人;AI智能体;AIGC概念;阿里巴巴概念;元宇宙;在线教育;智慧政务;数据要素;华为昇腾;人脸识别;智能音箱;云计算;车联网(车路协同);DeepSeek概念;独角兽概念;人工智能;智慧城市;数字孪生;中国AI 50;工业互联网;东数西算(算力);智能医疗;智能家居;华为概念;家庭医生;智能座舱;算力租赁;量子科技;脑机接口;无线耳机;智能穿戴;机器视觉;机器人概念;雄安新区;AI手机;人形机器人;AI眼镜;消费电子概念;眼科医疗;同花顺漂亮100;深股通;融资融券;AI PC,33
600743,8,600743.SH,物业管理;京津冀一体化;数字经济;国企改革;智能家居;沪股通;融资融券;股权转让(并购重组),17
300047,47,300047.SZ,华为欧拉;云办公;财税数字化;华为鲲鹏;网络安全;云计算;数据安全;ChatGPT概念;智谱AI;智慧政务;信创;华为昇腾;鸿蒙概念;时空大数据;AI智能体;百度概念;数据要素;数字货币;AI应用;AIGC概念;在线教育;区块链;移动支付;数字孪生;腾讯概念;智慧城市;车联网(车路协同);军工信息化;DeepSeek概念;职业教育;数字经济;人工智能;蚂蚁集团概念;东数西算(算力);华为概念;低空经济;数据中心(AIDC);军工;无人机;无人驾驶;机器人概念;跨境电商;粤港澳大湾区;5G;乡村振兴;融资融券;深股通,33
002034,8,002034.SZ,生物质能发电;绿色电力;垃圾分类;固废处理;动力电池回收;PPP概念;融资融券;深股通,33
605199,10,605199.SH,创新药;仿制药一致性评价;肝炎概念;医药电商;流感;三胎概念;幽门螺杆菌概念;海南自贸区;ST板块;专精特新,22
300861,7,300861.SZ,光伏概念;金属回收;西部大开发;2026中报预增;芯片概念;深股通;融资融券,33
600011,11,600011.SH,超超临界发电;绿色电力;证金持股;雄安新区;国企改革;碳中和;风电;央企国企改革;核电;沪股通;融资融券,17
300168,35,300168.SZ,DRG/DIP;家庭医生;财税数字化;在线教育;虚拟数字人;智慧政务;AI应用;互联网保险;数据要素;数字乡村;MLOps概念;华为鲲鹏;养老概念;鸿蒙概念;数字经济;华为盘古;信创;电子身份证;区块链;AI智能体;DeepSeek概念;移动支付;人工智能;智慧城市;网络安全;时空大数据;安防;乡村振兴;智能医疗;算力租赁;机器人概念;华为概念;数据中心(AIDC);深股通;融资融券,33
002460,23,002460.SZ,盐湖提锂;金属钴;小金属概念;动力电池回收;固态电池;化肥;锂电池概念;同花顺漂亮100;燃料电池;储能;光伏概念;比亚迪概念;深股通;融资融券;无线耳机;特斯拉概念;无人机;消费电子概念;新能源汽车;低空经济;充电桩;长安汽车概念;人形机器人,33
600654,15,600654.SH,网络安全;信创;东数西算(算力);鸿蒙概念;智慧城市;数据中心(AIDC);安防;人工智能;华为概念;比亚迪概念;智能医疗;养老概念;物业管理;传感器;沪股通,17
300633,7,300633.SZ,宠物经济;智能医疗;医疗器械概念;中俄贸易概念;人工智能;融资融券;深股通,33
920300,11,920300.BJ,芯片概念;商业航天;智能医疗;宠物经济;可控核聚变;医疗器械概念;量子科技;超导概念;专精特新;融资融券;光伏概念,151
920553,4,920553.BJ,融资融券;高端装备;烟草;工业母机,151
603995,5,603995.SH,小金属概念;特钢概念;专精特新;沪股通;融资融券,17
603300,27,603300.SH,国资云;算力租赁;Web3.0;NFT概念;区块链;蚂蚁集团概念;数据要素;DeepSeek概念;职业教育;数字货币;数字经济;东数西算(算力);人工智能;雅下水电概念;水利;乡村振兴;自由贸易港;华为概念;数据中心(AIDC);低空经济;新型城镇化;国企改革;海南自贸区;无人机;沪股通;股权转让(并购重组);融资融券,17
000825,20,000825.SZ,特钢概念;央企国企改革;国企改革;一带一路;AI应用;核电;军工;氢能源;燃料电池;商业航天;可控核聚变;华为概念;比亚迪概念;超超临界发电;光伏概念;柔性屏(折叠屏);华为手机;芯片概念;深股通;融资融券,33
000868,6,000868.SZ,国企改革;燃料电池;新能源汽车;无人驾驶;融资融券;深股通,33
002404,12,002404.SZ,跨境电商;三胎概念;共同富裕示范区;高股息精选;长三角一体化;一带一路;IP经济(谷子经济);互联网金融;人民币贬值受益;绿色电力;石墨烯;光伏概念,33
600038,15,600038.SH,国企改革;央企国企改革;国产航母;军民融合;黑龙江自贸区;大飞机;飞行汽车(eVTOL);低空经济;军工;高端装备;无人机;核电;沪股通;融资融券;中字头股票,17
601229,3,601229.SH,高股息精选;沪股通;融资融券,17
002299,8,002299.SZ,养鸡;预制菜;参股银行;食品安全;海峡两岸;深股通;融资融券;2026一季报预增,33
002022,7,002022.SZ,猴痘概念;流感;宠物经济;肝炎概念;医疗器械概念;食品安全;智能医疗,33
601139,17,601139.SH,天然气;证金持股;绿色电力;POE胶膜;国企改革;深圳国企改革;氢能源;DeepSeek概念;华为数字能源;燃料电池;智慧城市;沪股通;融资融券;百度概念;固态电池;光伏概念;数据中心(AIDC),17
600633,41,600633.SH,算力租赁;多模态AI;云计算;华为昇腾;数据确权;智慧政务;AI视频;百度概念;区块链;AI智能体;阿里巴巴概念;腾讯概念;AIGC概念;AI应用;鸿蒙概念;数据要素;NFT概念;手机游戏;东数西算(算力);元宇宙;电子竞技;DeepSeek概念;网络游戏;数字经济;智慧城市;人工智能;智能医疗;独角兽概念;文化传媒概念;数据中心(AIDC);华为概念;创投;养老概念;体育产业;旅游概念;共同富裕示范区;绿色电力;国企改革;证金持股;沪股通;融资融券,17
688310,4,688310.SH,专精特新;医疗器械概念;高端装备;融资融券,17
603050,13,603050.SH,金属回收;高压快充;智能电网;虚拟电厂;充电桩;储能;京津冀一体化;雄安新区;光伏概念;绿色电力;特斯拉概念;沪股通;融资融券,17
002217,27,002217.SZ,电子纸;华为手机;富士康概念;PCB概念;无线充电;柔性屏(折叠屏);5G;消费电子概念;OLED;智能穿戴;ST板块;汽车电子;东数西算(算力);传感器;虚拟现实;华为概念;比亚迪概念;海峡两岸;算力租赁;新能源汽车;ETC;机器人概念;福建自贸区;人民币贬值受益;创投;国企改革;物联网,33
002797,4,002797.SZ,期货概念;区块链;深股通;融资融券,33
300087,11,300087.SZ,粮食概念;玉米;转基因;大豆;农业种植;乡村振兴;俄乌冲突概念;国企改革;央企国企改革;一带一路;ST板块,33
000401,10,000401.SZ,水泥概念;化债概念(AMC概念);国企改革;绿色电力;雄安新区;京津冀一体化;固废处理;深股通;融资融券;核电,33
002801,13,002801.SZ,人形机器人;机器人概念;低空经济;无人机;新能源汽车;军工;人民币贬值受益;无线充电;数据中心(AIDC);储能;锂电池概念;冷链物流;深股通,33
002157,6,002157.SZ,猪肉;土地流转;乡村振兴;碳中和;深股通;融资融券,33
603297,13,603297.SH,光刻机;芯片概念;AI眼镜;PCB概念;商业航天;机器视觉;无人驾驶;虚拟现实;无人机;智能医疗;共同富裕示范区;沪股通;融资融券,17
002350,22,002350.SZ,智能电网;数据中心(AIDC);特高压;虚拟电厂;高压快充;充电桩;风电;光伏概念;光伏建筑一体化;超级电容;储能;绿色电力;阿里巴巴概念;高端装备;氢能源;燃料电池;京津冀一体化;雄安新区;中俄贸易概念;俄乌冲突概念;深股通;融资融券,33
001207,3,001207.SZ,特高压;固态电池;深股通,33
002164,8,002164.SZ,减速器;机器人概念;共同富裕示范区;高铁;风电;2026中报预增;深股通;融资融券,33
688419,7,688419.SH,存储芯片;先进封装;芯片概念;高端装备;人民币贬值受益;绿色电力;融资融券,17
601965,18,601965.SH,国企改革;DeepSeek概念;西部大开发;中字头股票;华为汽车;车联网(车路协同);央企国企改革;机器人概念;无人驾驶;燃料电池;华为概念;新能源汽车;动力电池回收;氢能源;无人机;汽车电子;沪股通;融资融券,17
600078,5,600078.SH,磷化工;绿色电力;融资融券;2026中报预增;沪股通,17
688130,7,688130.SH,芯片概念;智能家居;血氧仪;储能;机器人概念;融资融券,17
688663,14,688663.SH,华为数字能源;数据中心(AIDC);可控核聚变;光热发电;光伏概念;储能;风电;核电;阿里巴巴概念;国企改革;稀土永磁;沪股通;融资融券;股权转让(并购重组),17
688316,19,688316.SH,算力租赁;云计算;智谱AI;华为欧拉;东数西算(算力);华为鲲鹏;网络安全;信创;智慧政务;数据中心(AIDC);英伟达概念;物联网;华为概念;数字经济;DeepSeek概念;互联网金融;低空经济;无人驾驶;融资融券,17
300041,32,300041.SZ,先进封装;芯片概念;华为海思概念股;有机硅概念;BC电池;消费电子概念;钙钛矿电池;小米概念;光伏概念;比亚迪概念;固态电池;宁德时代概念;新能源汽车;PVDF概念;锂电池概念;特斯拉概念;华为概念;大飞机;军工;华为汽车;低空经济;小米汽车;高铁;风电;建筑节能;人工智能;光伏建筑一体化;创投;雄安新区;PCB概念;深股通;融资融券,33
000999,10,000999.SZ,医药电商;禽流感;创新药;流感;国企改革;央企国企改革;绿色电力;深股通;融资融券;股权转让(并购重组),33
002267,8,002267.SZ,天然气;证金持股;地下管网;国企改革;西部大开发;氢能源;深股通;融资融券,33
002159,9,002159.SZ,冰雪产业;旅游概念;露营经济;IP经济(谷子经济);体育产业;文化传媒概念;参股券商;特色小镇;国企改革,33
002923,10,002923.SZ,青蒿素;仿制药一致性评价;肝炎概念;创新药;流感;合成生物;猴痘概念;医药电商;幽门螺杆菌概念;医疗器械概念,33
600955,4,600955.SH,环氧丙烷;消毒剂;锂电池概念;沪股通,17
002707,19,002707.SZ,旅游概念;冰雪产业;IP经济(谷子经济);宠物经济;露营经济;体育产业;乡村振兴;京津冀一体化;跨境支付(CIPS);互联网金融;足球概念;AI应用;区块链;一带一路;人工智能;AI智能体;阿里巴巴概念;深股通;融资融券,33
002252,5,002252.SZ,创新药;重组蛋白;合成生物;深股通;融资融券,33
300830,35,300830.SZ,智谱AI;多模态AI;华为鲲鹏;ChatGPT概念;智慧政务;信创;AI智能体;数据要素;鸿蒙概念;百度概念;AI应用;区块链;人脸识别;电力物联网;数字经济;军工信息化;人工智能;DeepSeek概念;互联网金融;车联网(车路协同);职业教育;工业互联网;华为概念;智能电网;军工;换电概念;新型工业化;充电桩;核电;虚拟电厂;特高压;风电;碳交易;超超临界发电;深股通,33
