股票代码,所属概念,所属概念数量,code,market_code
600588.SH,ERP概念;财税数字化;ChatGPT概念;华为鲲鹏;AIGC概念;智慧政务;鸿蒙概念;AI应用;AI智能体;互联网金融;区块链;信创;云计算;数字经济;阿里巴巴概念;网络安全;DeepSeek概念;人工智能;智能医疗;工业互联网;参股保险;华为概念;参股银行;机器人概念;中国AI 50;同花顺漂亮100;沪股通;融资融券,28,600588,17
600519.SH,白酒概念;超级品牌;证金持股;同花顺漂亮100;国企改革;西部大开发;沪股通;融资融券,8,600519,17
601956.SH,职业教育;中俄贸易概念;跨境电商;长安汽车概念;拼多多概念;家用电器;冷链物流;工业互联网;机器人概念;物联网;高端装备;比亚迪概念;新能源汽车;人形机器人;绿色电力,15,601956,17
000821.SZ,HJT电池;钙钛矿电池;TOPCON电池;光伏概念;高端装备;新能源汽车;机器人概念;特斯拉概念;无人机;储能;智能物流;人工智能;独角兽概念;锂电池概念;ST板块,15,000821,33
601228.SH,自由贸易港;航运概念;冷链物流;国企改革;养老概念;广东自贸区;数据要素;粤港澳大湾区;网络安全;沪股通;融资融券,11,601228,17
300768.SZ,智慧政务;鸿蒙概念;数据安全;华为鲲鹏;财税数字化;信创;国产操作系统;云计算;AI智能体;网络安全;腾讯概念;DeepSeek概念;ETC;人工智能;物联网;安防;东数西算(算力);数字水印;华为概念;工业互联网;数据中心(AIDC);新型工业化;智能电网;5G;深股通;融资融券,26,300768,33
300701.SZ,安防;智能家居;物联网;机器视觉;传感器;小米概念;股权转让(并购重组),7,300701,33
300634.SZ,云办公;华为昇腾;智谱AI;华为鲲鹏;数据安全;云计算;智慧政务;多模态AI;ChatGPT概念;信创;网络安全;抖音概念(字节概念);算力租赁;AIGC概念;百度概念;阿里巴巴概念;AI智能体;鸿蒙概念;腾讯概念;数据要素;AI应用;虚拟数字人;东数西算(算力);区块链;元宇宙;智慧城市;DeepSeek概念;数据中心(AIDC);人工智能;车联网(车路协同);数字经济;华为概念;智能医疗;虚拟现实;5G;低空经济;无人驾驶;IP经济(谷子经济);机器人概念;6G概念;创投;粤港澳大湾区;飞行汽车(eVTOL);融资融券;深股通,45,300634,33
301049.SZ,汽车拆解概念;固废处理;金属回收;锂电池概念;储能;动力电池回收;融资融券,7,301049,33
002068.SZ,PVDF概念;碳中和;国企改革;锂电池概念;固态电池;深股通;融资融券,7,002068,33
301223.SZ,烟草;职业教育;数字经济;粤港澳大湾区;数字水印;小米概念;新型烟草(电子烟);融资融券,8,301223,33
301429.SZ,装配式建筑;跨境电商;人民币贬值受益;碳中和;融资融券,5,301429,33
920786.BJ,玉米;乡村振兴;融资融券;农机;乳业;西部大开发;农业种植;三胎概念,8,920786,151
300635.SZ,新型城镇化;土壤修复;污水处理;水利;乡村振兴;智慧城市;人工智能;国企改革;数据要素;数字孪生;低空经济;安防;AI智能体;华为鲲鹏;风电;数据中心(AIDC);东数西算(算力);股权转让(并购重组),18,300635,33
000498.SZ,高股息精选;同花顺中特估100;PPP概念;国企改革;装配式建筑;一带一路;水利;绿色电力;高铁;智慧城市;腾讯概念;深股通;融资融券,13,000498,33
600323.SH,生物质能发电;碳交易;绿色电力;天然气;国企改革;固废处理;垃圾分类;污水处理;创投;沪股通;融资融券;氢能源;智慧城市;粤港澳大湾区;股权转让(并购重组),15,600323,17
300543.SZ,智能家居;机器人概念;DeepSeek概念;家用电器;物联网;粤港澳大湾区;创投;华为概念;人民币贬值受益;比亚迪概念;小米概念;光伏概念;储能;锂电池概念;宠物经济,15,300543,33
605399.SH,有机硅概念;硅能源;专精特新;融资融券,4,605399,17
601333.SH,国企改革;高铁;粤港澳大湾区;沪股通;融资融券,5,601333,17
301658.SZ,储能;充电桩;光伏概念;一带一路;粤港澳大湾区;人民币贬值受益;深股通;融资融券,8,301658,33
603501.SH,中芯国际概念;汽车芯片;OLED;MCU芯片;芯片概念;AI眼镜;传感器;汽车电子;英伟达概念;无线耳机;机器视觉;消费电子概念;小米概念;无人驾驶;华为手机;华为概念;人民币贬值受益;医疗器械概念;同花顺漂亮100;融资融券;沪股通,21,603501,17
600027.SH,超超临界发电;煤炭概念;绿色电力;抽水蓄能;证金持股;虚拟电厂;国企改革;风电;央企国企改革;氢能源;储能;沪股通;融资融券;股权转让(并购重组),14,600027,17
920839.BJ,机器人概念;无人驾驶;海工装备;融资融券;减速器;风电;新能源汽车;专精特新;中俄贸易概念;军民融合;人形机器人;军工,12,920839,151
002777.SZ,智慧政务;DRG/DIP;云计算;华为鲲鹏;数据要素;数字乡村;数据安全;区块链;阿里巴巴概念;AI智能体;AI应用;网络安全;信创;家庭医生;鸿蒙概念;人脸识别;华为昇腾;数字经济;智慧城市;DeepSeek概念;移动支付;蚂蚁集团概念;人工智能;安防;物联网;智能医疗;华为概念;军工信息化;数据中心(AIDC);养老概念;军民融合;乡村振兴;军工;食品安全;机器视觉;西部大开发;国企改革;新疆振兴;深股通,39,002777,33
600834.SH,上海国企改革;物业管理;国企改革;光伏建筑一体化;碳交易;绿色电力;无人驾驶;充电桩;股权转让(并购重组),9,600834,17
603556.SH,电力物联网;智能电网;充电桩;DeepSeek概念;物联网;储能;一带一路;光伏概念;人民币贬值受益;沪股通;融资融券,11,603556,17
002090.SZ,电力物联网;智能电网;虚拟电厂;换电概念;信创;智慧城市;智慧政务;安防;人工智能;数字经济;光伏建筑一体化;储能;核电;垃圾分类;数据中心(AIDC);华为概念;风电;建筑节能;碳中和;机器人概念;5G;氢能源;股权转让(并购重组),23,002090,33
002745.SZ,MicroLED概念;MiniLED;PCB概念;小米概念;光伏概念;储能;智能家居;粤港澳大湾区;机器人概念;人工智能;人民币贬值受益;DeepSeek概念;深股通;融资融券,14,002745,33
300968.SZ,智能家居;智能音箱;虚拟现实;MR(混合现实);华为概念;小米概念;机器人概念;粤港澳大湾区;新型烟草(电子烟);人民币贬值受益;智能穿戴;无人机;柔性屏(折叠屏);一带一路;卫星导航;消费电子概念;AI手机;商业航天;AI眼镜;医美概念;富士康概念;深股通;融资融券,23,300968,33
920121.BJ,新股与次新股;融资融券,2,920121,151
000629.SZ,小金属概念;钛白粉概念;钒电池;储能;氢能源;西部大开发;国企改革;深股通;融资融券,9,000629,33
002692.SZ,核电;智能电网;数字孪生;专精特新;充电桩;风电;新能源汽车;储能;光伏概念;国企改革;芯片概念,11,002692,33
000410.SZ,工业互联网;职业教育;高端装备;工业母机;新型工业化;商业航天;央企国企改革;国企改革;股权转让(并购重组);融资融券;深股通,11,000410,33
000791.SZ,超超临界发电;绿色电力;风电;东数西算(算力);数据中心(AIDC);国企改革;西部大开发;股权转让(并购重组);融资融券;深股通,10,000791,33
300844.SZ,AIGC概念;新型城镇化;人工智能;百度概念;元宇宙;DeepSeek概念;雄安新区;粤港澳大湾区;乡村振兴;旅游概念;融资融券,11,300844,33
920950.BJ,人民币贬值受益;融资融券,2,920950,151
003037.SZ,地下管网;装配式建筑;水泥概念;新型城镇化;智能物流;水利;新疆振兴;一带一路;粤港澳大湾区;2025年报预增;风电;海工装备;光伏概念,13,003037,33
920023.BJ,ST板块;农业种植;乡村振兴;创投;西部大开发;土地流转,6,920023,151
688113.SH,专精特新;比亚迪概念;小米概念;华为汽车;新能源汽车;小米汽车;航空发动机;军工;融资融券,9,688113,17
301032.SZ,农机;乡村振兴;一带一路;融资融券,4,301032,33
002274.SZ,煤化工概念;化肥;氢能源;钒电池;深股通;融资融券,6,002274,33
688295.SH,碳纤维;风电;大飞机;商业航天;低空经济;氢能源;飞行汽车(eVTOL);国企改革;机器人概念;体育产业;专精特新;沪股通;中字头股票;融资融券,14,688295,17
603019.SH,中国AI 50;东数西算(算力);量子科技;数据中心(AIDC);芯片概念;算力租赁;液冷服务器;网络安全;国产操作系统;信创;数据安全;云计算;智谱AI;智能电网;抖音概念(字节概念);百度概念;腾讯概念;智慧城市;AI智能体;数字孪生;工业互联网;人工智能;Web3.0;区块链;DeepSeek概念;新型工业化;数字经济;智能医疗;创投;雄安新区;沪股通;同花顺中特估100;融资融券,33,603019,17
000514.SZ,物业管理;国企改革;西部大开发,3,000514,33
600543.SH,乡村振兴;旅游概念;西部大开发;农业种植;可降解塑料;国企改革;ST板块,7,600543,22
603918.SH,Web3.0;AIGC概念;智慧政务;AI应用;数据确权;在线教育;区块链;云办公;互联网金融;蚂蚁集团概念;信创;抖音概念(字节概念);阿里巴巴概念;DeepSeek概念;人工智能;智能医疗;化债概念(AMC概念);华为概念;机器人概念;上海自贸区;机器视觉;融资融券;沪股通,23,603918,17
688160.SH,减速器;人形机器人;新型工业化;机器人概念;工业互联网;物联网;数字经济;沪股通;融资融券,9,688160,17
002138.SZ,PCB概念;共封装光学(CPO);6G概念;无线充电;5G;汽车电子;AI眼镜;消费电子概念;芯片概念;智能穿戴;传感器;小米概念;数据中心(AIDC);无人机;新能源汽车;华为概念;光伏概念;机器人概念;物联网;储能;燃料电池;固态电池;创投;移动支付;深股通;融资融券,26,002138,33
002454.SZ,长安汽车概念;数字经济;一带一路;冷链物流;汽车热管理;低空经济;华为汽车;飞行汽车(eVTOL);新能源汽车;2025年报预增;华为概念;比亚迪概念;储能;宁德时代概念;汽车电子;深股通;融资融券,17,002454,33
001389.SZ,PCB概念;共封装光学(CPO);富士康概念;AI PC;5G;汽车电子;消费电子概念;数据中心(AIDC);卫星导航;商业航天;华为概念;粤港澳大湾区;2026一季报预增;机器人概念;安防;人民币贬值受益;人工智能;一带一路;深股通;融资融券,20,001389,33
920414.BJ,BC电池;机器视觉;数字孪生;钙钛矿电池;机器人概念;人工智能;云计算;光伏概念;融资融券;无人机;储能;专精特新,12,920414,151
301157.SZ,液冷服务器;数据中心(AIDC);东数西算(算力);专精特新;华为概念;高铁;腾讯概念;抖音概念(字节概念);阿里巴巴概念;华为盘古;百度概念;储能;锂电池概念;钠离子电池;融资融券,15,301157,33
002576.SZ,机器人概念;比亚迪概念;新能源汽车;专精特新;风电;特高压,6,002576,33
605155.SH,建筑节能;中俄贸易概念;体育产业;跨境电商;智能家居;人民币贬值受益,6,605155,17
920068.BJ,无人机;海工装备;3D打印;小金属概念;专精特新;消费电子概念;商业航天;融资融券,8,920068,151
002572.SZ,高股息精选;参股券商;养老概念;智能家居;虚拟现实;深股通;融资融券,7,002572,33
601939.SH,高股息精选;同花顺中特估100;证金持股;跨境支付(CIPS);沪股通;融资融券,6,601939,17
920656.BJ,宠物经济;融资融券,2,920656,151
301173.SZ,长安汽车概念;新能源汽车;比亚迪概念;汽车电子;深股通;融资融券,6,301173,33
600177.SH,高股息精选;证金持股;参股保险;冰雪产业;参股银行;三胎概念;养老概念;互联网金融;沪股通;融资融券,10,600177,17
688036.SH,语音技术;AI智能体;DeepSeek概念;人工智能;国产操作系统;MLOps概念;人民币贬值受益;储能;智能穿戴;AI手机;AI眼镜;同花顺漂亮100;消费电子概念;沪股通;融资融券,15,688036,17
603970.SH,供销社;农业种植;草甘膦;乡村振兴;京津冀一体化;农机;无人机,7,603970,17
002839.SZ,高股息精选;深股通;融资融券,3,002839,33
001227.SZ,高股息精选;参股券商;西部大开发;一带一路;互联网金融;深股通,6,001227,33
688608.SH,星闪概念;智能音箱;智能穿戴;语音技术;AI眼镜;无线耳机;小米概念;芯片概念;华为概念;阿里巴巴概念;中国AI 50;消费电子概念;人工智能;人民币贬值受益;融资融券;沪股通,16,688608,17
300506.SZ,车联网(车路协同);粤港澳大湾区;智慧城市;比亚迪概念;智慧灯杆;ST板块,6,300506,33
603081.SH,体育产业;IP经济(谷子经济);文化传媒概念;旅游概念;数字经济;一带一路;元宇宙;人工智能;机器人概念;雄安新区;DeepSeek概念;人形机器人;阿里巴巴概念;虚拟现实;沪股通,15,603081,17
300387.SZ,化肥;生态农业;磷化工;土地流转;农业种植;乡村振兴;土壤修复;合成生物;农机;中俄贸易概念;数字乡村;人工智能;机器人概念;无人机,14,300387,33
300613.SZ,汽车芯片;智能音箱;芯片概念;AI眼镜;智能穿戴;消费电子概念;汽车电子;机器视觉;安防;人脸识别;比亚迪概念;专精特新;人形机器人;东数西算(算力);机器人概念;智能家居;鸿蒙概念;人工智能;深股通;融资融券,20,300613,33
600919.SH,高股息精选;沪股通;融资融券,3,600919,17
688156.SH,专精特新;污水处理;固废处理;合成生物;融资融券,5,688156,17
000610.SZ,旅游概念;ST板块;创投;一带一路;西部大开发;国企改革,6,000610,33
920167.BJ,TOPCON电池;HJT电池;氢能源;储能;融资融券;光伏概念;专精特新;BC电池,8,920167,151
002817.SZ,医疗器械概念;专精特新,2,002817,33
920682.BJ,光纤概念;海工装备;军工;金属铜;风电;融资融券;特高压;核电;光伏概念;充电桩;专精特新,11,920682,151
920866.BJ,玉米;农业种植;乡村振兴;融资融券;数字经济;粮食概念,6,920866,151
002774.SZ,中俄贸易概念;粤港澳大湾区;人工智能;一带一路;物联网;高股息精选,6,002774,33
688511.SH,军工信息化;商业航天;军工;专精特新;军民融合;人工智能;锂电池概念;西部大开发;融资融券;摘帽,10,688511,17
301327.SZ,钠离子电池;BC电池;固态电池;光伏建筑一体化;锂电池概念;储能;露营经济;光伏概念;网红经济;智能电网;人民币贬值受益;新能源汽车;特斯拉概念;机器人概念;深股通;融资融券,16,301327,33
603275.SH,减速器;新型工业化;机器人概念;专精特新;新能源汽车;工业互联网;物联网;风电;沪股通;融资融券,10,603275,17
300861.SZ,光伏概念;金属回收;2025年报预增;西部大开发;深股通;融资融券,6,300861,33
301577.SZ,WiFi 6;富士康概念;5G;专精特新;数据中心(AIDC);小米概念;无人驾驶;比亚迪概念;海峡两岸;新能源汽车;充电桩;高压快充;数字货币;融资融券,14,301577,33
688006.SH,固态电池;锂电池概念;芯片概念;动力电池回收;特斯拉概念;沪股通;融资融券,7,688006,17
920076.BJ,锂电池概念;钠离子电池;专精特新;新股与次新股;融资融券,5,920076,151
001267.SZ,共封装光学(CPO);铜缆高速连接;土壤修复;污水处理;新型城镇化;乡村振兴;深股通;股权转让(并购重组),8,001267,33
