所属概念,所属概念数量,股票代码,market_code,code
工业母机;农机;5G;汽车电子;无人驾驶;无人机;燃料电池;人形机器人;华为概念;新能源汽车;MCU芯片;机器人概念;车联网(车路协同);长安汽车概念;氢能源;比亚迪概念;绿色电力;2025年报预增;互联网金融;乡村振兴;深股通,21.0,002448.SZ,33,002448
医疗器械概念;阿尔茨海默概念;融资融券,3.0,688468.SH,17,688468
智慧城市;传感器;专精特新;军工;华为概念;毫米波雷达;PM2.5;芯片概念;商业航天;碳中和;PPP概念;融资融券,12.0,300862.SZ,33,300862
卫星导航;商业航天;5G;车联网(车路协同);量子科技;铜缆高速连接;家用电器;数据中心;光纤概念,9.0,603703.SH,17,603703
PCB概念;富士康概念;先进封装;毫米波雷达;新型烟草(电子烟);5G;3D打印;芯片概念;PEEK材料;小米概念;6G概念;专精特新;特斯拉概念;新能源汽车;小米汽车;人形机器人;无人机;商业航天;军工;机器人概念;2025年报预增;华为汽车;华为概念;碳纤维;低空经济;粤港澳大湾区;光伏概念;石墨烯;核电;特高压;合成生物;深股通,32.0,002886.SZ,33,002886
共封装光学(CPO);光纤概念;第三代半导体;芯片概念;汽车芯片;数据中心;商业航天;无人驾驶;华为概念;专精特新;可控核聚变;医美概念;沪股通;融资融券,14.0,688048.SH,17,688048
人脸识别;安防;智慧城市;专精特新;新型城镇化;工业互联网;人工智能;机器人概念;车联网(车路协同);数字经济;充电桩;DeepSeek概念;融资融券,13.0,301083.SZ,33,301083
DRG/DIP;在线教育;家庭医生;AI应用;智慧城市;智慧政务;创投;安防;AI智能体;DeepSeek概念;云办公;智能医疗;华为概念;低空经济;无人机;充电桩;储能,17.0,300074.SZ,33,300074
智能电网;风电;核电;海工装备;储能;光伏概念;军工;绿色电力;水利;专精特新;机器人概念;钠离子电池;柔性直流输电;深股通;融资融券,15.0,301120.SZ,33,301120
光纤概念;海工装备;军工;金属铜;风电;融资融券;特高压;核电;光伏概念;充电桩;专精特新,11.0,920682.BJ,151,920682
高股息精选;同花顺漂亮100;C2M概念;智能家居;沪股通;融资融券,6.0,603833.SH,17,603833
短剧游戏;知识产权保护;文化传媒概念;NFT概念;虚拟数字人;在线教育;IP经济(谷子经济);电子竞技;抖音概念(字节概念);快手概念;元宇宙;腾讯概念;云游戏;网络安全;人工智能;虚拟现实;华为概念;小米概念;华为海思概念股;国企改革;高股息精选;深股通;融资融券,23.0,300770.SZ,33,300770
数字乡村;乡村振兴;股权转让(并购重组);物联网;融资融券;水利;专精特新;农机;国企改革,9.0,920964.BJ,151,920964
跨境电商;净水概念;家用电器;网红经济;智能家居;粤港澳大湾区;机器人概念;专精特新;小米概念;AIGC概念;深股通;融资融券,12.0,301332.SZ,33,301332
乡村振兴;农机;跨境电商;冰雪产业;人民币贬值受益;西部大开发;专精特新;水利;一带一路;无人驾驶;融资融券,11.0,301533.SZ,33,301533
大飞机;成飞概念;无人机;高端装备;军工;机器人概念;低空经济;医疗器械概念;无人驾驶;智慧城市;智能医疗;换电概念;2025年报预增;海工装备;回购增持再贷款概念;深股通,16.0,002111.SZ,33,002111
装配式建筑;新型城镇化;建筑节能;雄安新区;粤港澳大湾区;横琴新区;光伏建筑一体化;华为概念;国企改革;风电,10.0,300621.SZ,33,300621
高铁;2025年报预增;一带一路;充电桩;储能;沪股通,6.0,603680.SH,17,603680
民营医院;智能医疗;眼科医疗;创新药;2025年报预增;医药电商;融资融券;深股通,8.0,300573.SZ,33,300573
煤化工概念;钛白粉概念;医疗废物处理;光热发电;盐湖提锂;石墨烯;POE胶膜;氢能源;锂电池概念;土壤修复;可降解塑料;固废处理;污水处理;PPP概念;国企改革;一带一路;融资融券;股权转让(并购重组);深股通,19.0,002140.SZ,33,002140
HJT电池;TOPCON电池;BC电池;硅能源;光伏概念;绿色电力;同花顺漂亮100;一带一路;商业航天;芯片概念;中芯国际概念;深股通;融资融券,13.0,002129.SZ,33,002129
金属铅;注册制次新股;金属铜;金属锌;小金属概念;国企改革;新股与次新股;融资融券,8.0,001257.SZ,33,001257
算力租赁;华为昇腾;云计算;东数西算(算力);国产操作系统;信创;数据安全;华为鲲鹏;网络安全;数据中心;液冷服务器;鸿蒙概念;5G;AI应用;华为概念;智慧城市;物联网;数字孪生;DeepSeek概念;智能电网;人工智能;工业互联网;军工;智能医疗;新型工业化;机器人概念;专精特新;军民融合;光伏概念;创投;融资融券;沪股通,32.0,603496.SH,17,603496
医药电商;民营医院;参股银行;国企改革,4.0,600272.SH,17,600272
军工信息化;核污染防治;军民融合;成飞概念;卫星导航;京津冀一体化;军工;数字孪生;核电;空间计算;商业航天;无人机;文化传媒概念;数字经济;DeepSeek概念;元宇宙;腾讯概念;AI智能体;MR(混合现实);人工智能;手机游戏;AI应用;虚拟现实;机器人概念;网络游戏;融资融券,26.0,301302.SZ,33,301302
军民融合;商业航天;卫星导航;军工;无人机;智能电网;传感器;工业互联网;新能源汽车;2025年报预增;数字孪生;无人驾驶;汽车电子;京津冀一体化;物联网;车联网(车路协同);智慧城市;央企国企改革;一带一路;智能座舱;人民币贬值受益;智能物流;中俄贸易概念;黑龙江自贸区;国企改革;深股通;融资融券;俄乌冲突概念,28.0,000901.SZ,33,000901
ST板块;职业教育;人工智能;虚拟现实,4.0,603377.SH,22,603377
互联网金融;西部大开发;沪股通;融资融券,4.0,601099.SH,17,601099
小米汽车;特斯拉概念;新能源汽车;沪股通,4.0,605319.SH,17,605319
文化传媒概念;IP经济(谷子经济);旅游概念;虚拟数字人;元宇宙;虚拟现实;低空经济;深股通;融资融券,9.0,300860.SZ,33,300860
医疗器械概念;共同富裕示范区;智能医疗;合成生物;CRO概念;智能物流;人工智能;数字孪生;创新药;光伏建筑一体化;机器人概念;专精特新;新型工业化;啤酒概念;光刻胶,15.0,300412.SZ,33,300412
华为昇腾;国资云;网络安全;东数西算(算力);算力租赁;信创;国产操作系统;AI语料;AI智能体;ChatGPT概念;数据要素;区块链;AIGC概念;鸿蒙概念;数据中心;智慧城市;华为概念;AI应用;安防;在线教育;物联网;DeepSeek概念;机器视觉;人工智能;液冷服务器;数字经济;互联网保险;工业互联网;机器人概念;工业母机;可控核聚变;消费电子概念;核电;创投;核污染防治;京津冀一体化;食品安全;储能;央企国企改革;雄安新区;土壤修复;污水处理;国企改革;锂电池概念;参股券商;沪股通;融资融券;股权转让(并购重组),48.0,600100.SH,17,600100
人形机器人;新型工业化;机器人概念;拼多多概念;Web3.0;华为概念;物联网;专精特新;人工智能;数字经济;数字孪生;阿里巴巴概念;智能物流;跨境电商;高端装备;宁德时代概念;锂电池概念;储能;冷链物流;统一大市场;沪股通;融资融券,22.0,688360.SH,17,688360
商业航天;军工;高铁;海工装备;核电;专精特新;机器人概念;水利;比亚迪概念;一带一路;风电;锂电池概念;抽水蓄能;股权转让(并购重组);融资融券,15.0,301079.SZ,33,301079
电子身份证;网络安全;智慧政务;元宇宙;机器视觉;抖音概念(字节概念);云计算;车联网(车路协同);5G;安防;东数西算(算力);英伟达概念;物联网;AI智能体;AI应用;华为概念;智慧城市;数字乡村;数字经济;智能穿戴;人工智能;算力租赁;AI眼镜;机器人概念;军工;海峡两岸;福建自贸区;水利;垃圾分类;一带一路;乡村振兴,31.0,300560.SZ,33,300560
减速器;人形机器人;专精特新;新能源汽车;机器人概念;人民币贬值受益;工业互联网;数字经济;农机;深股通;融资融券,11.0,301550.SZ,33,301550
智慧政务;车联网(车路协同);AI应用;网络安全;养老概念;创投;新型城镇化;DeepSeek概念;无人机;东数西算(算力);5G;军工;数据中心;一带一路;军工信息化,15.0,300597.SZ,33,300597
水泥概念;可降解塑料;硅能源;国企改革;沪股通,5.0,600935.SH,17,600935
西部大开发,1.0,600137.SH,17,600137
无人零售;创投;高端装备;柔性屏(折叠屏),4.0,300512.SZ,33,300512
建筑节能;锂电池概念;光热发电;可燃冰;融资融券;深股通,6.0,002088.SZ,33,002088
煤炭概念;煤化工概念;天然气;氢能源;碳中和;污水处理;深股通;燃料电池;储能;超级电容;机器人概念;新能源汽车;无人驾驶;股权转让(并购重组);融资融券,15.0,000723.SZ,33,000723
柔性直流输电;抽水蓄能;特高压;智能电网;虚拟电厂;超超临界发电;核电;风电;高压快充;海工装备;充电桩;绿色电力;储能;雅下水电概念;数据中心;光伏概念;水利;工业互联网;硅能源;煤炭概念;物联网;黄金概念;一带一路;新能源汽车;雄安新区;数字经济;新疆振兴;西部大开发;沪股通;融资融券;煤化工概念;创投;天然气,33.0,600089.SH,17,600089
肝炎概念;医药电商;维生素;流感;仿制药一致性评价;阿尔茨海默概念;创新药;医美概念;幽门螺杆菌概念;合成生物;辅助生殖;毛发医疗;宠物经济;国企改革;阿里巴巴概念;深股通;融资融券,17.0,000756.SZ,33,000756
央企国企改革;土壤修复;固废处理;污水处理;华为数字能源;数据中心;光伏建筑一体化;光伏概念;工业互联网;储能;人民币贬值受益;新能源汽车;机器人概念;国企改革;可降解塑料;创投;乡村振兴;航运概念;阿里巴巴概念;高股息精选;沪股通;融资融券,22.0,600710.SH,17,600710
天津自贸区;物业管理;养老概念;参股券商;国企改革;京津冀一体化;大飞机;融资融券,8.0,000965.SZ,33,000965
维生素;医药电商;三胎概念;宠物经济;跨境电商;人民币贬值受益;一带一路;证金持股;氢能源;石墨烯;深股通,11.0,002365.SZ,33,002365
猴痘概念;智能医疗;海峡两岸;长三角一体化;人工智能,5.0,603122.SH,17,603122
三胎概念;体育产业;绿色电力;人民币贬值受益;融资融券;深股通,6.0,300979.SZ,33,300979
西部大开发;工业互联网;长安汽车概念;华为汽车;比亚迪概念;新能源汽车;小米汽车;小米概念,8.0,000757.SZ,33,000757
光热发电;氢能源;风电;回购增持再贷款概念;光伏概念;一带一路;海工装备;人民币贬值受益;专精特新;机器人概念;商业航天;融资融券,12.0,603507.SH,17,603507
氟化工概念;锂电池概念;2025年报预增;CRO概念;人民币贬值受益;回购增持再贷款概念;创新药;证金持股;深股通;融资融券,10.0,002250.SZ,33,002250
参股银行;参股券商;证金持股;国企改革;高股息精选;创投;污水处理;融资融券;沪股通,9.0,600064.SH,17,600064
智能医疗;专精特新;医疗器械概念;回购增持再贷款概念;沪股通;融资融券,6.0,688212.SH,17,688212
代糖概念;合成生物;三胎概念;参股银行;中俄贸易概念,5.0,002286.SZ,33,002286
人脸识别;智能家居;机器视觉;AIGC概念;人工智能;跨境电商;粤港澳大湾区;人民币贬值受益;宠物经济;锂电池概念;深股通,11.0,300822.SZ,33,300822
宠物经济;一带一路;长三角一体化;人民币贬值受益;智能物流;智能家居;机器人概念;长安汽车概念;3D打印;小米概念;无人机,11.0,300230.SZ,33,300230
一带一路;稀土永磁;乡村振兴;芯片概念;第三代半导体;粤港澳大湾区;融资融券,7.0,920807.BJ,151,920807
3D打印;可降解塑料;人民币贬值受益;跨境电商;一带一路;融资融券,6.0,301193.SZ,33,301193
航运概念;统一大市场;一带一路,3.0,000520.SZ,33,000520
ST板块;粤港澳大湾区;国企改革;数字经济;数据要素;锂电池概念;新型工业化;网络安全;新能源汽车;宁德时代概念;机器视觉;石墨烯;高端装备;华为概念;储能;固态电池;钠离子电池;无线耳机;消费电子概念;数据中心;算力租赁,21.0,300173.SZ,33,300173
物联网;机器人概念;智能物流;高端装备;一带一路;股权转让(并购重组),6.0,002021.SZ,33,002021
物业管理;乡村振兴;国企改革;融资融券,4.0,002561.SZ,33,002561
军民融合;成飞概念;大飞机;军工;无人机;高端装备;低空经济;西部大开发;商业航天;机器人概念;深股通,11.0,002651.SZ,33,002651
CRO概念;创新药;智能医疗;AIGC概念;人工智能;深股通;融资融券,7.0,301333.SZ,33,301333
乡村振兴;农机;专精特新;两轮车;国企改革;无人驾驶;央企国企改革,7.0,600099.SH,17,600099
华为欧拉;智慧政务;数据安全;网络安全;信创;AI应用;百度概念;云计算;数据要素;AI智能体;互联网金融;抖音概念(字节概念);人工智能;物联网;DeepSeek概念;量子科技;快手概念;ST板块;华为概念;东数西算(算力);数据中心;军工;股权转让(并购重组),23.0,300419.SZ,33,300419
科创次新股;注册制次新股;国家大基金持股;存储芯片;MCU芯片;芯片概念;西部大开发;新股与次新股;融资融券,9.0,688783.SH,17,688783
无人零售;物联网;智慧城市;智能医疗;人脸识别;智能物流;创投;机器人概念;换电概念;无人驾驶;2025年报预增;冷链物流,12.0,300771.SZ,33,300771
有机硅概念;先进封装;第三代半导体;芯片概念;回购增持再贷款概念;硅能源;数字经济;深股通,8.0,300121.SZ,33,300121
跨境电商;时空大数据;安防;车联网(车路协同);智能物流;数字乡村;移动支付;数据要素;智慧政务;数据安全;人工智能;数字经济;数字货币;互联网金融;乡村振兴;卫星导航;云计算;国资云;ST板块;碳中和;国企改革;数据中心;央企国企改革,23.0,600476.SH,22,600476
医药电商;宠物经济;上海国企改革;国企改革,4.0,600833.SH,17,600833
金属锌;金属铅;金属铜;黄金概念;小金属概念;金属回收;深股通,7.0,000751.SZ,33,000751
燃料电池;专精特新;京津冀一体化;储能;氢能源;沪股通;融资融券,7.0,688339.SH,17,688339
华为海思概念股;5G;汽车电子;量子科技;智能座舱;电子身份证;芯片概念;安防;虚拟现实;人脸识别;无人驾驶;小米概念;华为概念;车联网(车路协同);国产操作系统;网络安全;数据中心;云办公;小米汽车;信创;数字水印;存储芯片;比亚迪概念;数据安全;新能源汽车;商业航天;长安汽车概念;智慧政务;智慧城市;低空经济;鸿蒙概念;云计算;人工智能;区块链;数据要素;高端装备;AI应用;DeepSeek概念;智能医疗;光伏概念;脑机接口;国企改革;深股通,43.0,002819.SZ,33,002819
旅游概念;网约车;参股银行;国企改革;虚拟数字人;西部大开发;人工智能;元宇宙;AIGC概念;虚拟现实;机器人概念;央企国企改革;人形机器人;深股通,14.0,002059.SZ,33,002059
